GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
ICOS;0.252438054;2.972825639;2.275596619;0.024496614;0.057195411;-4.142378083;8047702
ICOSLG;0.13928806;4.371285331;2.432592234;0.016343637;0.041301919;-3.791123897;8070720
ID1;0.727029023;4.486853796;6.018485386;1.66E-08;5.15E-07;9.156849653;8061564
ID2;-0.007082514;5.616841217;-0.124449277;0.901150654;0.934444432;-6.651296661;8040103
ID2B;-0.178437161;4.221048496;-3.00063531;0.003227225;0.011002037;-2.345075383;8088480
ID3;0.316259738;4.774152045;3.473973516;0.000695987;0.003175254;-0.940947432;7913655
ID4;-0.417656257;5.451755051;-4.233105685;4.31E-05;0.000331645;1.656483307;8117120
IDE;-0.135683678;6.323558636;-1.914439286;0.057748455;0.114845029;-4.867583351;7935027
IDH1;0.338421603;6.723798101;5.108123538;1.12E-06;1.67E-05;5.116068577;8058552
IDH2;-0.314106755;6.493432352;-3.23844564;0.001523516;0.006009064;-1.661418391;7991374
IDH3A;0.004547252;6.532798916;0.082655954;0.934251493;0.956720651;-6.655586894;7985134
IDH3B;-0.024909014;6.037729386;-0.520324387;0.603717297;0.708614454;-6.524909323;8064522
IDH3G;0.022117902;5.96095448;0.641330866;0.52243018;0.6371319;-6.455413736;8175844
IDI1;-0.066269783;4.823218159;-1.260369204;0.209780533;0.319077057;-5.876356522;7931754
IDI2;-0.033513855;2.441274932;-0.968637494;0.334514169;0.457069157;-6.195564153;7931748
IDI2-AS1;-0.12800189;2.770180531;-3.260429519;0.001418449;0.005679424;-1.595973537;7925846
IDNK;-0.38963816;5.074681957;-6.606535446;9.04E-10;4.73E-08;11.96272911;8156116
IDO1;0.812285758;3.604252991;4.854751239;3.38E-06;4.16E-05;4.067627977;8146092
IDO2;0.084443196;2.496089555;2.477879334;0.014491196;0.037470944;-3.685825409;8146105
IDS;0.364359267;6.875345129;4.499917807;1.49E-05;0.000138777;2.662068475;8170390
IDUA;-0.181026177;5.161750044;-3.579483177;0.000483839;0.002360151;-0.604603462;8093425
IER2;0.075602392;6.011131726;1.054141582;0.293761864;0.412978205;-6.110506921;8026163
IER3;0.10310216;5.841600643;1.144567231;0.254479062;0.369839983;-6.012870191;8124848
IER3IP1;-0.14498118;6.27061431;-2.853212047;0.005033151;0.015856639;-2.746123144;8023175
IER5;-0.223654783;5.970053875;-3.036193807;0.002892199;0.010075491;-2.245710096;7907904
IER5L;-0.138887909;5.817372846;-2.128005504;0.03521282;0.076768235;-4.4528367;8164554
IFFO1;0.062490127;3.984099918;1.453266887;0.148545194;0.243195462;-5.620557384;7960559
IFFO2;-0.119742302;5.104694137;-1.283905997;0.201445016;0.309144799;-5.847040614;7912994
IFI16;0.720910799;6.328126357;4.523626785;1.35E-05;0.000128731;2.753604294;7906400
IFI27;1.186105521;5.759887315;8.307659716;1.08E-13;3.21E-11;20.70581906;7976443
IFI27L1;0.012892586;4.648542035;0.317717328;0.751206125;0.826309618;-6.608954771;7976436
IFI27L2;0.177809441;5.502288723;3.554123492;0.000528394;0.002537344;-0.686200268;7981046
IFI30;0.493505779;7.235552446;3.956325132;0.000124156;0.00077156;0.662742707;8026971
IFI35;0.341771648;4.767231429;4.567603764;1.13E-05;0.000111198;2.924311541;8007446
IFI44;1.074055316;5.405717671;6.48659053;1.65E-09;7.97E-08;11.3794964;7902553
IFI44L;1.41987234;5.71223442;6.606104779;9.06E-10;4.73E-08;11.96062557;7902541
IFI6;0.716779905;6.584931177;6.034072581;1.54E-08;4.90E-07;9.229409544;7914127
IFIH1;0.514083852;4.71570626;4.702664209;6.43E-06;7.08E-05;3.455954765;8056285
IFIT1;0.425151587;3.215197659;5.501816947;1.91E-07;3.90E-06;6.813746858;7929065
IFIT1B;0.031997384;2.244037095;1.024099302;0.307679068;0.428383438;-6.141198528;7929061
IFIT2;0.385885598;4.208799747;4.956300967;2.18E-06;2.86E-05;4.483504692;7929047
IFIT3;0.359975076;3.63829431;4.666067815;7.49E-06;8.04E-05;3.310811246;7929052
IFIT5;-0.056095049;5.093710147;-0.887718145;0.376322196;0.500975524;-6.269529943;7929072
IFITM1;0.514827717;6.434261098;4.554772314;1.19E-05;0.00011608;2.874380046;7937335
IFITM10;0.575512933;4.328626802;5.854157855;3.66E-08;9.95E-07;8.398345684;7945663
IFITM2;0.214596054;7.011244388;2.775696444;0.00631678;0.019131327;-2.949857957;7937330
IFITM3;0.264522397;6.32796643;2.860299061;0.004928587;0.015590385;-2.727249348;7945371
IFITM5;-0.109591357;3.23280142;-1.904309657;0.059066455;0.116907553;-4.88622989;7945368
IFNA1;-0.06962932;2.566296233;-1.404320466;0.162594067;0.261389274;-5.688807361;8154627
IFNA10;-0.087258821;1.841215465;-2.657294942;0.008858958;0.025091589;-3.251416094;8160389
IFNA13;0.025675797;3.213100191;0.50047245;0.617583682;0.719991732;-6.53493432;8160419
IFNA14;0.092712682;2.008053311;2.879889242;0.004649801;0.014875948;-2.674863442;8160383
IFNA16;-0.009461654;1.742590872;-0.456826703;0.648553525;0.745937366;-6.555608875;8160392
IFNA2;-0.015786361;2.502503821;-0.460512684;0.645913139;0.743851202;-6.553935495;8160422
IFNA21;-0.054889507;1.976163031;-1.802491587;0.073771214;0.139407498;-5.068448155;8160371
IFNA4;-0.034402628;2.064112482;-1.228880155;0.221323523;0.332179822;-5.914749386;8160394
IFNA5;0.071569866;2.273516218;1.818784074;0.071232517;0.135453129;-5.039928752;8160401
IFNA6;0.036679452;2.612679965;1.046230573;0.297384566;0.417040571;-6.11867354;8160417
IFNA8;-0.075056328;2.517531807;-1.199500594;0.232502148;0.344761943;-5.949714457;8154622
IFNAR1;-0.000377593;6.789731521;-0.006182557;0.995076486;0.996782845;-6.658954496;8068266
IFNAR2;0.290526723;5.152137922;2.868626352;0.004808264;0.01527825;-2.70501985;8068238
IFNB1;-0.057291038;1.848794655;-2.215469527;0.028458039;0.064689195;-4.271184173;8160360
IFNE;0.455740967;2.06433613;5.945224039;2.37E-08;6.89E-07;8.817220494;8160435
IFNG;0.069704017;2.642291302;1.291965141;0.198647783;0.305838777;-5.836881154;7964787
IFNGR1;0.151182463;7.341181722;2.258796014;0.025551694;0.059152803;-4.178689705;8129861
IFNGR2;0.32521013;7.494583445;5.377204796;3.37E-07;6.21E-06;6.267738772;8068280
IFNK;-0.001036734;2.21671796;-0.040824488;0.96749808;0.978250997;-6.658147293;8154721
IFNL1;-0.211639671;3.929374823;-4.449630593;1.82E-05;0.00016366;2.469079348;8028613
IFNL2;-0.07421997;3.854418986;-1.112785422;0.267841976;0.385224582;-6.048084518;8028607
IFNL3;-0.245005123;4.786163032;-3.277972605;0.001339495;0.005412763;-1.543479724;8036702
IFNLR1;-0.235179755;4.202348459;-4.101288341;7.18E-05;0.000498677;1.176775356;7913776
IFNW1;0.008434177;2.112594166;0.339638675;0.734673516;0.813137351;-6.60181764;8160365
IFRD1;-0.620415311;6.495638101;-5.592436939;1.25E-07;2.74E-06;7.215650039;8135514
IFRD2;-0.24499941;5.069332005;-4.729489262;5.75E-06;6.45E-05;3.562852257;8087576
IFT122;-0.028394039;5.314719749;-0.50969225;0.611126175;0.714565026;-6.530326726;8082523
IFT140;0.097330832;4.479906993;2.514657446;0.013127119;0.034508261;-3.599013309;7998542
IFT172;0.087704233;4.947698584;1.719099689;0.087962395;0.160426306;-5.210594459;8051135
IFT20;-0.583215631;5.721089451;-5.08029786;1.27E-06;1.84E-05;4.999181264;8013581
IFT22;-0.090849754;5.283820763;-1.810632751;0.072493455;0.137429662;-5.054227827;8141728
IFT25;0.188367017;5.199330228;3.060630193;0.002680907;0.009483284;-2.176837073;7916356
IFT27;-0.012707463;4.986513048;-0.290319945;0.772031357;0.841726526;-6.617206548;8075828
IFT43;0.039234907;4.278262244;0.869543505;0.386143138;0.510700987;-6.285267053;7975851
IFT46;0.038050925;5.206172412;0.810351363;0.419210491;0.54283471;-6.334288867;7952069
IFT52;0.147391248;5.052695833;3.636849521;0.000395779;0.001997477;-0.418275122;8062748
IFT56;0.195813626;3.959664649;3.689778718;0.000328162;0.001714276;-0.2442251;8136495
IFT57;-0.111200856;5.344868042;-1.78769526;0.076141178;0.1429692;-5.094137152;8089314
IFT70A;-0.025956713;3.897679375;-0.43863792;0.66164773;0.756503141;-6.563670014;8056999
IFT70B;0.018074815;3.091041149;0.261149342;0.79438817;0.858762471;-6.625176031;8056995
IFT74;-0.118786618;3.939779786;-1.585646743;0.115234687;0.199043906;-5.42466273;8154670
IFT80;0.272788135;6.009502853;3.995921509;0.000107036;0.000684197;0.801723401;8091737
IFT81;0.235755502;4.298680881;3.374805959;0.000972606;0.00416044;-1.249460601;7958620
IFT88;0.160836778;4.444535701;2.82020146;0.005547446;0.017133225;-2.833491249;7967933
IFTAP;-0.075343466;3.168591322;-1.558970551;0.121420195;0.207380734;-5.465461389;7939411
IGBP1;-0.117752906;6.24648621;-2.353390152;0.020093605;0.048793522;-3.971012699;8168087
IGBP1P1;0.064797819;2.282715376;1.179912703;0.240176887;0.353589226;-5.972566591;7973900
IGDCC3;0.014761151;4.216148107;0.416356196;0.677831929;0.769196706;-6.573100104;7989770
IGDCC4;-0.076159374;3.71696764;-1.766358597;0.07966901;0.148431798;-5.130826427;7989785
IGF1;-0.416891674;5.036004677;-1.728595761;0.086241658;0.157979232;-5.194731803;7965873
IGF1R;-0.312281437;6.527994678;-3.534752991;0.000565002;0.002673044;-0.748205554;7986383
IGF2;-0.069408387;4.914676932;-0.394266257;0.694026684;0.781974784;-6.581965116;7937772
IGF2-AS;-0.280900729;4.408801565;-4.735835979;5.60E-06;6.31E-05;3.588206355;7937774
IGF2BP1;0.005076148;3.799778457;0.126495767;0.899533785;0.933263718;-6.651042121;8008151
IGF2BP2;0.667765821;4.679747428;6.323580214;3.73E-09;1.55E-07;10.59554996;8092552
IGF2BP2-AS1;0.03168954;2.210416527;1.190181368;0.236131285;0.349008496;-5.960632593;8084627
IGF2BP3;1.036067031;3.204334139;7.148996565;5.53E-11;4.77E-09;14.66253554;8138566
IGF2R;0.195641605;7.027726148;3.222809887;0.001602608;0.006254342;-1.707736419;8123181
IGFALS;-0.322178378;5.306535637;-4.36589669;2.55E-05;0.000215758;2.15126721;7998601
IGFBP1;-0.056100438;4.424515505;-1.024825859;0.307337362;0.428086683;-6.140466566;8132694
IGFBP2;-0.816237623;6.6388704;-5.147143065;9.47E-07;1.45E-05;5.280687345;8048205
IGFBP3;0.877176198;6.070974916;8.510778027;3.51E-14;1.36E-11;21.79535287;8139488
IGFBP4;-0.103570175;8.03741679;-1.289422189;0.199527292;0.306824008;-5.840093522;8007100
IGFBP5;1.446906439;8.170189276;6.992909116;1.25E-10;9.40E-09;13.87584241;8058857
IGFBP6;0.212895717;5.733891857;2.149310247;0.033451156;0.073704702;-4.409215986;7955694
IGFBP7;0.513519519;8.383361585;5.208867869;7.19E-07;1.16E-05;5.542771418;8100541
IGFBPL1;-0.234529399;4.654483736;-3.659204566;0.000365753;0.001875344;-0.345012491;8161265
IGFL1;-0.005087015;4.027879148;-0.097525571;0.922458346;0.949127921;-6.654258879;8029779
IGFL2;1.09541638;3.892941372;7.911742;9.42E-13;1.81E-10;18.60509434;8029773
IGFL3;0.065865214;2.860892162;1.501948654;0.135521241;0.226199346;-5.550433444;8037755
IGFL4;0.144878098;2.903112679;3.077446607;0.002543891;0.009080609;-2.12916362;8037750
IGFLR1;-0.073977974;4.03350175;-1.659913069;0.099328104;0.177032201;-5.307578601;8036136
IGFN1;-0.442255476;4.059710096;-5.67362931;8.58E-08;2.01E-06;7.57911459;7908650
IGHA1;0.611881867;9.164233571;2.589406135;0.010703206;0.029320004;-3.419010408;7981722
IGHG1;0.587026852;7.918149974;2.416147779;0.017066669;0.042759132;-3.828921184;7981718
IGHG4;0.479900486;6.257051197;2.064358838;0.04096043;0.08673192;-4.580734844;7981732
IGHMBP2;0.010947718;4.44696897;0.310257125;0.756859345;0.830654328;-6.611275266;7942073
IGHV1OR21-1;0.053891125;2.43652579;1.654422572;0.100439973;0.178474333;-5.316410539;8067822
IGHV7-81;-0.052386001;2.59343744;-1.161643611;0.24749612;0.361679978;-5.99354826;7981745
IGIP;-0.018835083;5.591673035;-0.249773601;0.803154369;0.865121346;-6.628055653;8108475
IGK;0.200372708;4.717763049;1.388098723;0.167467284;0.267557131;-5.710926487;8043360
IGKC;0.904990096;5.404613441;4.822062106;3.88E-06;4.67E-05;3.935015476;8043480
IGKV1-5;0.559909622;6.279872766;2.161331636;0.032491182;0.071983718;-4.384424151;8043438
IGKV1D-13;0.3347342;4.202018579;3.073334983;0.002576779;0.009181276;-2.140840635;8043465
IGKV1D-8;0.004237562;3.140532814;0.047248357;0.962387368;0.974727384;-6.657866844;8043478
IGKV2-24;0.082698955;5.407197029;0.547429322;0.585016892;0.69181761;-6.510594741;8043443
IGKV2OR22-4;-0.029057267;2.242389365;-0.767726523;0.444033698;0.565737737;-6.367471761;8074210
IGKV3D-15;0.398290045;5.824157893;2.057385436;0.04163653;0.087923105;-4.594527191;8043449
IGLL1;-0.158338943;4.39280334;-3.079349172;0.002528804;0.009031597;-2.123755776;8074909
IGLL3P;-0.185485741;5.524006018;-3.437298883;0.000788313;0.003511971;-1.055909448;8072004
IGLL5;0.069041607;4.477282067;0.832781892;0.406486093;0.53066799;-6.316114448;8071597
IGLON5;-0.222149198;3.80728666;-2.945455986;0.003818502;0.012628592;-2.497252155;8030823
IGLV6-57;0.063450682;4.022694359;0.50570958;0.613911908;0.716815402;-6.532327343;8071642
IGSF1;-0.054632406;3.38738049;-1.299771242;0.195965864;0.302745574;-5.826981632;8175121
IGSF10;-0.25733031;2.868534359;-2.886393572;0.004560482;0.014622087;-2.657400793;8091537
IGSF11;-0.285612333;3.742251285;-4.193062865;5.04E-05;0.000375329;1.509540409;8089729
IGSF21;0.002483458;4.346449973;0.067559736;0.946239295;0.964478847;-6.656710942;7898521
IGSF22;0.026629119;3.495807277;0.854908612;0.394165273;0.518550814;-6.297705306;7947052
IGSF3;0.185646733;4.147305983;2.747652241;0.00685021;0.020420004;-3.022341537;7918913
IGSF5;-0.189600347;3.676896148;-2.22816002;0.027578305;0.063042347;-4.244263844;8068644
IGSF6;0.179577558;5.506809543;1.989627808;0.048718121;0.099850257;-4.726262145;8000184
IGSF8;-0.020301159;4.806169263;-0.554760027;0.580006417;0.687766157;-6.506598986;7921538
IGSF9;0.103793858;4.706404152;2.196239169;0.029837718;0.067119747;-4.311705911;7921492
IGSF9B;0.147291648;3.97926702;3.236736862;0.001531979;0.006035295;-1.666489596;7952813
IHH;0.041340945;3.774429787;0.711905115;0.477791642;0.597769156;-6.408240682;8059067
IHO1;0.051581159;2.778633088;1.067231751;0.287833466;0.406394051;-6.09686102;8079719
IK;0.283703331;6.169931901;4.908298797;2.69E-06;3.42E-05;4.286188417;8108568
IKBIP;0.242072622;3.468659958;3.606356807;0.000440505;0.002184938;-0.517617654;7965681
IKBKB;0.281043877;6.072894854;4.332693786;2.91E-05;0.000239731;2.026482973;8146171
IKBKE;0.141095715;4.524596768;3.401943653;0.000888103;0.003868039;-1.165774539;7909188
IKBKE-AS1;-0.026841124;3.188909346;-0.78903523;0.431519605;0.554290112;-6.351105119;7923885
IKBKG;-0.04188854;3.397581335;-1.039685446;0.30040453;0.420558764;-6.125384424;8170955
IKZF1;0.088064563;4.047184361;0.92380778;0.357287857;0.481176742;-6.237327666;8132819
IKZF2;0.49306905;3.812092899;6.641432791;7.57E-10;4.10E-08;12.13340283;8058670
IKZF3;0.300073242;4.463022376;2.308664977;0.022530953;0.05345672;-4.070181975;8014891
IKZF4;0.143016382;4.00063232;3.511701939;0.000611679;0.002853329;-0.821628913;7956105
IKZF5;-0.173261109;6.045212274;-3.102042481;0.002355122;0.008521898;-2.059030394;7936826
IL10;-0.171419949;3.445777686;-2.414344339;0.017147665;0.042929759;-3.833052117;7923907
IL10RA;0.145952043;5.642309552;1.303671289;0.194636033;0.301306243;-5.822013919;7944152
IL10RB;0.037430561;6.795898366;1.068392164;0.287311894;0.405933047;-6.095643358;8068254
IL11;-0.152023048;4.546911053;-2.533552751;0.012471966;0.033211696;-3.553961588;8039484
IL11RA;-0.148463095;4.272943802;-3.663249391;0.000360556;0.001854694;-0.331717754;8154934
IL12A;-0.021666384;2.979750809;-0.722630037;0.471197578;0.591373497;-6.400644539;8083690
IL12B;0.047097335;3.194875776;1.112547678;0.267943743;0.385337659;-6.048344275;8115570
IL12RB1;-0.03287467;4.157373075;-1.000936571;0.318705997;0.440229349;-6.164265806;8035380
IL12RB2;-0.454093599;3.623689246;-5.663321678;9.01E-08;2.09E-06;7.532797374;7902205
IL13;-0.016017813;3.130517146;-0.389908945;0.6972382;0.784322309;-6.583656857;8107970
IL13RA1;0.374123799;7.163398846;6.116255199;1.03E-08;3.51E-07;9.613689662;8169580
IL13RA2;-0.028217568;2.663962022;-0.392186443;0.695558902;0.783068189;-6.582774951;8174598
IL15;0.108363377;3.32894917;1.698474884;0.091796238;0.165998986;-5.244759446;8097553
IL15RA;-0.030157712;5.501780127;-0.635905907;0.525949086;0.640405424;-6.458837583;7931899
IL16;0.363205765;5.074961541;4.81724874;3.97E-06;4.75E-05;3.91554107;7985364
IL17A;-0.131842148;3.980792389;-2.876684952;0.00469439;0.014991985;-2.683453507;8120210
IL17B;-0.114482406;4.962083443;-2.222302029;0.027981403;0.063775533;-4.256708087;8115014
IL17C;-0.215456639;4.418765131;-3.489622964;0.00065977;0.003035562;-0.891584348;7997801
IL17D;-0.124542496;4.476558191;-2.25167775;0.026010583;0.059973296;-4.193999655;7967969
IL17F;-0.081012273;3.050609251;-2.484388964;0.014240915;0.036904021;-3.670544472;8127024
IL17RA;0.005284914;5.256304731;0.101970555;0.918936238;0.946890509;-6.653819346;8071069
IL17RB;-0.043803639;4.092645274;-0.396056472;0.692708828;0.780836381;-6.581264624;8080562
IL17RC;-0.082900062;4.814747838;-1.967113936;0.051287031;0.104153712;-4.769116109;8077688
IL17RD;0.016514236;4.127172353;0.325625545;0.745228128;0.821487816;-6.606434818;8088264
IL17RE;0.129745931;4.49054593;2.009617113;0.04652967;0.096258595;-4.687829358;8077668
IL17REL;-0.199057121;4.182242186;-3.88870207;0.000159584;0.00094701;0.427900827;8076865
IL18;0.788497999;4.847151098;6.028074987;1.59E-08;5.01E-07;9.20147781;7951686
IL18BP;-0.018567202;4.522941126;-0.555726264;0.579347524;0.687278556;-6.506068373;7942300
IL18R1;0.163929875;3.790845243;1.573101614;0.118111624;0.202907994;-5.443932259;8044035
IL18RAP;-0.201548422;3.656198888;-1.720703853;0.087669762;0.1600318;-5.20792065;8044049
IL19;-0.032450029;3.229760828;-0.836134588;0.404604403;0.528857377;-6.313355739;7909250
IL1A;0.595227779;2.710672799;4.669563883;7.39E-06;7.95E-05;3.324642183;8054712
IL1B;-0.311987367;4.259763417;-2.14133003;0.034101891;0.074816541;-4.425602597;8054722
IL1F10;-0.144864195;3.337809991;-3.613805014;0.000429159;0.002136939;-0.493414965;8044563
IL1R1;0.121516053;7.032663667;0.855403744;0.393892209;0.518273488;-6.297287902;8043995
IL1R2;0.747852624;4.807117854;5.149912883;9.35E-07;1.44E-05;5.29240419;8043981
IL1RAP;1.052027274;5.591089739;8.3279755;9.64E-14;2.89E-11;20.81445664;8084794
IL1RAPL1;0.085741446;3.506206823;1.654548081;0.100414445;0.178453233;-5.316208959;8166593
IL1RAPL2;0.124586311;2.911778818;1.960501133;0.052063028;0.105376126;-4.781616002;8169094
IL1RL1;-0.0903969;4.271764574;-0.664153332;0.507761512;0.62452646;-6.440693361;8044021
IL1RL2;0.005722182;3.553592679;0.100982494;0.919719019;0.947374607;-6.653918741;8044008
IL1RN;0.844032958;4.066981666;7.062207514;8.70E-11;7.01E-09;14.22417935;8044574
IL2;-0.001571617;1.803202772;-0.068881221;0.94518938;0.963801396;-6.656621568;8102697
IL20;0.022290711;2.752626961;0.684686415;0.494753541;0.613161449;-6.427012844;7909261
IL20RA;0.040200508;5.081193173;0.434015929;0.664992082;0.759075809;-6.565666424;8129837
IL20RB;0.519866839;3.631989036;4.151707477;5.91E-05;0.00042733;1.358894431;8082916
IL21;0.041783452;2.51149876;1.177744355;0.241037444;0.354513175;-5.975073653;8102707
IL21R;0.067476787;3.859883734;1.466109569;0.14501893;0.238868094;-5.602274984;7994292
IL22;-0.060162357;2.213615082;-2.348592285;0.020343429;0.049270815;-3.981734692;7964803
IL22RA1;-1.055617495;5.233092282;-4.808690964;4.11E-06;4.91E-05;3.880950437;7913768
IL22RA2;0.157588248;2.844044237;3.135749364;0.002117451;0.007826905;-1.962138247;8129848
IL23A;-0.105566589;4.651199653;-1.927735903;0.056056;0.112074974;-4.84296525;7956251
IL23R;-0.013867113;2.4772345;-0.333255283;0.739475306;0.816904193;-6.60394498;7902189
IL24;-0.04682444;3.254836474;-1.33513913;0.184150363;0.288155206;-5.781401527;7909271
IL25;-0.072549012;2.943955646;-1.987642121;0.048940214;0.100225248;-4.730060241;7973393
IL26;-0.021462785;2.31849783;-0.843106078;0.40070859;0.525080215;-6.307584269;7964795
IL27;-0.159358706;4.351277201;-3.46422272;0.000719489;0.003260317;-0.97161148;8000567
IL2RA;0.562251463;4.113450737;5.424905078;2.71E-07;5.21E-06;6.47582244;7931914
IL2RB;0.023895497;4.187951598;0.423797806;0.672409548;0.765077252;-6.570005171;8075886
IL2RG;0.969541473;5.592121118;6.869468553;2.36E-10;1.58E-08;13.25916244;8173444
IL3;-0.073334484;3.212425499;-2.320773938;0.021846644;0.052152443;-4.043505403;8107878
IL31;-0.072063804;3.232939854;-1.757099899;0.081241128;0.150726352;-5.146616585;7967226
IL31RA;0.234257626;2.698081346;6.098396977;1.13E-08;3.79E-07;9.529942953;8105411
IL32;-0.108834769;6.082451268;-1.074631572;0.284518524;0.402909595;-6.089073845;7992828
IL33;-0.116442938;3.630870146;-0.640997217;0.522646247;0.637316051;-6.455625145;8154295
IL34;-0.133385152;5.172892762;-2.528540752;0.012642829;0.033527261;-3.565941357;7997128
IL36A;-0.050612829;3.33495565;-1.474960345;0.142626735;0.235637709;-5.58958478;8044548
IL36B;-0.022185993;2.282078641;-0.688554389;0.492323451;0.611013976;-6.424389455;8054731
IL36G;0.034602505;2.84027248;0.882571317;0.379087413;0.503629797;-6.274019138;8044541
IL36RN;-0.109215143;3.890316737;-3.066826986;0.002629642;0.009332678;-2.159295806;8044552
IL37;0.038423463;2.95567535;1.342968221;0.181608507;0.285035044;-5.771150922;8044532
IL3RA;0.019824499;3.882545987;0.226713416;0.821000605;0.877588375;-6.633499959;8165752
IL4;-0.078793605;2.528605409;-2.708408058;0.007665477;0.022355941;-3.122673153;8107977
IL4R;0.388150808;6.32231812;4.623680677;8.94E-06;9.26E-05;3.143707963;7994280
IL5;-0.078975184;2.344638468;-1.698662807;0.091760702;0.165960729;-5.244449932;8114023
IL5RA;-0.091587393;2.668848568;-3.062561188;0.002664834;0.009434829;-2.171374292;8085062
IL6;-0.491725084;4.637324563;-1.878110765;0.062592848;0.12251802;-4.934022712;8131803
IL6-AS1;-0.128503613;2.547092476;-1.259444085;0.210113247;0.319407799;-5.877497985;8138542
IL6R;-0.223321504;4.838072798;-3.20384666;0.00170366;0.006563318;-1.763655574;7905789
IL6ST;-0.150454747;8.308749133;-1.83274059;0.069115812;0.132406029;-5.015304575;8112139
IL7;0.38861683;3.724502532;4.63524619;8.52E-06;8.90E-05;3.189195114;8151447
IL7R;0.550149669;5.716931394;2.666212442;0.008639344;0.024597199;-3.22911283;8104901
IL9;-0.228827288;3.348594385;-4.886572167;2.95E-06;3.71E-05;4.197310539;8114256
IL9R;-0.059609222;3.936810321;-1.837919706;0.068343738;0.131221396;-5.006121352;8171052
ILDR1;-0.112310839;4.875785098;-1.93638615;0.054977541;0.110309562;-4.826863363;8089970
ILDR2;0.103974461;3.751059946;2.437053502;0.016152237;0.040930064;-3.780829427;7922018
ILF2;0.099162784;7.536037495;2.232858726;0.027258651;0.062431648;-4.234260378;7920317
ILF3;0.07693522;6.836092703;1.501476488;0.135643131;0.226362287;-5.551124298;8025697
ILF3-DT;0.023299915;3.979825487;0.373530132;0.70935878;0.794200379;-6.589848213;8034097
ILK;0.137540108;6.592126036;3.056607975;0.002714674;0.009581356;-2.188206363;7938154
ILKAP;0.013611149;5.252432179;0.44427312;0.657579471;0.753332375;-6.561207438;8059969
ILRUN;0.138829184;6.038877695;3.180087294;0.001838635;0.006975167;-1.83332063;8125850
ILVBL;-0.049826894;4.836260753;-0.961420656;0.338115039;0.460967794;-6.202419135;8034920
IMMP1L;-0.013651436;3.736912865;-0.225630668;0.821840929;0.878316774;-6.633742645;7947332
IMMP2L;-0.138766234;4.193292321;-2.266546799;0.025060101;0.058261848;-4.161968577;8142332
IMMT;-0.060895448;7.130253865;-1.743010512;0.083682282;0.154369471;-5.170493398;8053533
IMP3;-0.044583043;4.462442428;-0.911920981;0.36348834;0.48755524;-6.24807399;7990540
IMP4;-0.087751225;5.702999497;-1.680876672;0.095173876;0.170955631;-5.273599094;8045171
IMPA1;0.25305623;5.274323503;3.55763836;0.000521996;0.00251169;-0.674919295;8151549
IMPA2;-0.802505324;5.863130618;-4.834053114;3.69E-06;4.47E-05;3.983588438;8020183
IMPACT;0.106742929;5.545180211;1.830314469;0.06947997;0.13292775;-5.019597933;8020668
IMPDH1;-0.141056465;5.336154957;-2.891965471;0.00448522;0.014430802;-2.642413998;8142795
IMPDH2;-0.202241553;6.689333588;-3.660123281;0.000364567;0.001871149;-0.341993856;8087254
IMPG1;-0.101614098;2.617851169;-4.584438927;1.05E-05;0.000105252;2.989976058;8127666
IMPG2;-0.006481316;2.956338835;-0.150612398;0.880513551;0.920401196;-6.647729885;8089185
INA;-0.323012739;3.499645275;-2.879879653;0.004649934;0.014875948;-2.674889161;7930208
INAVA;0.426509852;4.511914735;6.008232814;1.75E-08;5.35E-07;9.109179971;7908639
INCA1;-0.155528939;3.837222159;-2.840318125;0.00522861;0.016330271;-2.780355809;8011797
INCENP;0.076047358;5.015381926;2.091304094;0.038435692;0.082375981;-4.527031037;7940600
INE1;0.114399042;4.366065461;2.295303488;0.02330785;0.054947712;-4.09946883;8167099
INF2;0.46865253;5.65910017;7.761251275;2.13E-12;3.44E-10;17.81550888;7977249
ING1;0.055111962;5.060534401;1.721698434;0.087488729;0.159788324;-5.206261694;7970096
ING2;-0.218370565;5.201786679;-3.937684525;0.000133091;0.000816422;0.597690191;8098508
ING3;-0.27233452;5.284610481;-4.733233761;5.66E-06;6.37E-05;3.577808033;8135718
ING4;0.184250155;6.312614483;4.120502479;6.67E-05;0.000469935;1.245977859;7960654
ING5;-0.111192183;4.694191163;-2.806782969;0.005769882;0.017723225;-2.868748857;8077226
INGX;-0.089554501;4.76507167;-1.50383965;0.135033936;0.225612171;-5.547664516;8173486
INHA;-0.181181379;4.901276285;-2.832617998;0.00534862;0.016634876;-2.800734021;8048639
INHBA;1.382073203;5.160600804;7.18634841;4.55E-11;4.12E-09;14.85189597;8139207
INHBB;-0.178529056;5.864730132;-2.727809201;0.007252034;0.02138804;-3.07323286;8044927
INHBC;-0.00458141;2.694275974;-0.154288469;0.87762015;0.9187864;-6.647174384;7956423
INHBE;-0.035980038;3.057142108;-0.615646532;0.539197845;0.652101941;-6.471368298;7956426
INIP;0.012185244;5.304306916;0.340692826;0.733881554;0.812530894;-6.601462456;8163428
INKA1;-0.095007841;3.769085648;-2.33861297;0.020871845;0.050287251;-4.003971543;8079839
INKA2;-0.147915441;3.618331847;-2.724354016;0.00732415;0.021553002;-3.082060782;7918552
INMT;-3.45E-05;5.124290032;-0.000322363;0.999743283;0.999818518;-6.658973392;8132092
