GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
GHRL;-0.94574405;5.181684613;-3.981059799;0.000216532;0.002349775;0.37703027;223862_at
GHRLOS;-0.397701355;4.18593914;-3.615465925;0.000683096;0.005163449;-0.695128032;239617_at
GHSR;-0.113957094;2.589105349;-3.172700059;0.002550179;0.013133998;-1.910380295;237101_at
GID4;-0.937013078;5.680872113;-6.378783609;5.07E-08;7.61E-06;8.320636544;228452_at
GID8;0.532597507;7.071596797;4.434384762;4.89E-05;0.000869175;1.777627606;218448_at
GIGYF1;-0.123297687;4.911689902;-1.294816959;0.201175222;0.334901616;-5.656013197;228755_at
GIGYF2;-0.284943625;6.705627449;-2.440195063;0.018168885;0.05646488;-3.675644738;212261_at
GIHCG;-0.499728786;5.583197461;-1.789521203;0.079428785;0.169361037;-4.931478344;226546_at
GIMAP1;-0.571740414;5.104846005;-4.296499636;7.74E-05;0.001180393;1.344199087;236401_at
GIMAP2;0.751680173;7.415871011;2.051370452;0.045348186;0.111855854;-4.465175201;232024_at
GIMAP4;-0.025182429;6.628047461;-0.083846193;0.933504739;0.959868475;-6.473648242;219243_at
GIMAP5;-0.681534834;6.248862487;-4.409541624;5.31E-05;0.000914731;1.699092707;64064_at
GIMAP6;-0.851491892;7.844465237;-3.31283702;0.001696939;0.009848559;-1.536559746;219777_at
GIMAP7;-0.808214905;7.450793687;-2.622141784;0.011471208;0.040156214;-3.269125872;228071_at
GIMAP8;-0.212938762;2.764670022;-3.541529437;0.000856276;0.006044179;-0.904800749;240646_at
GIN1;0.08882974;4.997769889;0.631951934;0.530221871;0.663527579;-6.279086024;1554345_a_at
GINM1;-0.422938896;8.472377925;-4.231566712;9.59E-05;0.001358326;1.142234998;225576_at
GINS1;1.054852356;5.252187027;4.184853477;0.000111783;0.001502061;0.997829364;206102_at
GINS2;-0.578299269;6.146743388;-4.605638685;2.74E-05;0.000586437;2.323996316;1557595_at
GINS3;0.321278563;4.202080577;1.950903602;0.056535156;0.131582125;-4.650558555;45633_at
GINS4;0.564581021;3.630037146;3.357791421;0.001486188;0.008952704;-1.414448209;211767_at
GIP;-0.159144743;3.300458745;-0.36966079;0.713155392;0.80889834;-6.40920108;207899_at
GIPC1;0.632940589;7.618668186;3.199148451;0.002363163;0.012453868;-1.840637413;207525_s_at
GIPC2;-0.940907654;5.185215502;-2.363072259;0.021947605;0.064983711;-3.841033379;236548_at
GIPC3;0.066826903;4.051538388;0.677600248;0.501066891;0.638468644;-6.249573621;236730_at
GIPR;-0.022005627;5.5932508;-0.122653253;0.902860461;0.940255112;-6.469658999;231291_at
GIRGL;-1.132126602;4.853197151;-4.472736888;4.30E-05;0.000798777;1.89923731;227985_at
GIT1;-0.518366631;5.6941212;-2.654482049;0.010549488;0.037762285;-3.194535175;218030_at
GIT2;-0.454236351;7.58046497;-3.713262132;0.000504885;0.004180935;-0.413946291;225558_at
GJA1;0.198919023;10.93793222;0.706539537;0.483046378;0.622672757;-6.229817732;201667_at
GJA10;-0.005964607;2.414079062;-0.179913236;0.857928781;0.910724911;-6.461036694;1553044_at
GJA3;-0.133905537;3.017248503;-2.300745876;0.025500153;0.07269993;-3.971585615;208590_x_at
GJA4;0.228708406;4.44563468;1.381211323;0.173195162;0.300171603;-5.544869839;40687_at
GJA5;0.025600652;2.65652028;1.772700209;0.08221006;0.173684255;-4.959537398;214466_at
GJA8;-0.032858771;2.66395534;-1.32705469;0.190361236;0.321545162;-5.615322345;208489_at
GJA9;0.013381953;3.470862641;0.384877816;0.701917452;0.800846911;-6.403500262;221415_s_at
GJB1;-0.236992635;6.343411416;-0.711355188;0.480083208;0.620151952;-6.226451635;204973_at
GJB2;3.505168491;8.458358222;7.87355622;2.19E-10;2.03E-07;13.5243701;223278_at
GJB3;2.399792534;5.615332222;9.4194432;8.90E-13;8.50E-09;18.76182424;205490_x_at
GJB4;-0.255861714;2.663211267;-2.113085942;0.039473433;0.100947403;-4.347400989;216579_at
GJB5;0.486994827;2.768653418;3.016413868;0.003971644;0.018190489;-2.314521488;206156_at
GJB6;0.726728515;3.169879616;2.293574088;0.025940173;0.0736545;-3.986427511;231771_at
GJC1;0.647386774;5.840964161;2.536242482;0.014287488;0.047216735;-3.463859839;228776_at
GJC2;-0.168600187;3.872712274;-1.392348959;0.169817171;0.295998505;-5.530056871;207025_at
GJD2;-0.154957066;2.939460982;-2.11842779;0.038997679;0.10010718;-4.337069383;221407_at
GJD3;0.08044325;2.790618415;2.788903999;0.00740073;0.028966962;-2.877217558;1553511_at
GJD4;-0.24946704;3.37787048;-3.027060227;0.003855077;0.017817984;-2.287433273;234116_at
GK;0.445566144;5.777026393;1.543421994;0.128869216;0.241795254;-5.318344018;207387_s_at
GK2;-0.022974194;2.701026682;-0.438587624;0.662800121;0.771357705;-6.381552785;215430_at
GK3;0.451016897;4.651979817;2.049701643;0.045517059;0.112181197;-4.468319015;215966_x_at
GK5;-0.183168362;6.796350323;-1.394214906;0.169256244;0.295237512;-5.527564407;238121_at
GKAP1;-1.318765673;5.8778743;-6.050760792;1.67E-07;1.72E-05;7.182018053;229312_s_at
GKN1;0.468388403;3.322725093;1.168485689;0.248007102;0.389582076;-5.806400675;220191_at
GKN2;0.37947786;3.036302577;1.127663037;0.264703769;0.408024913;-5.851877385;238222_at
GLA;0.642793674;7.382409301;3.265524317;0.001949138;0.010844361;-1.663940021;214430_at
GLB1;0.364888915;8.213228266;2.371265815;0.021515137;0.063987702;-3.823662919;201576_s_at
GLB1L;0.162548784;5.289627327;0.781525847;0.43808183;0.581891287;-6.174865774;206540_at
GLB1L2;0.304953615;5.596383451;1.391733777;0.170002417;0.296255209;-5.530877933;213713_s_at
GLB1L3;-0.160312032;3.138456329;-4.265893634;8.56E-05;0.001261384;1.248827234;1569886_a_at
GLCCI1;-0.053891991;2.766551634;-2.493167914;0.015924269;0.051211408;-3.559626889;1560315_at
GLCE;0.425188146;5.864442611;2.507456139;0.015363416;0.04984508;-3.528001104;213552_at
GLDC;0.022980261;3.199252626;0.117945738;0.906570802;0.943004232;-6.470222788;204836_at
GLDN;-0.131623567;2.493646043;-2.317180042;0.024516824;0.070596716;-3.937434288;232649_at
GLE1;0.243012628;4.591508813;1.590785797;0.117796033;0.226944464;-5.247881744;206920_s_at
GLG1;0.462937134;6.347703365;4.176133989;0.000115022;0.001533993;0.970958759;212045_at
GLI1;-0.144892883;5.455808446;-1.5181028;0.135121561;0.250378103;-5.355216701;206646_at
GLI2;0.871115673;5.354505869;4.045556353;0.000175912;0.002051924;0.571831161;228537_at
GLI3;0.43959291;6.083959121;1.587497878;0.118539056;0.228022031;-5.252835398;227376_at
GLI4;-0.027965927;2.561832595;-1.961468048;0.055256878;0.129394729;-4.631438956;243076_x_at
GLIDR;-0.860617765;6.347561963;-4.547423077;3.34E-05;0.000673439;2.13731222;228040_at
GLIPR1;0.409810553;7.176298394;1.404705194;0.166129326;0.291332417;-5.513494391;226136_at
GLIPR1L1;0.004002793;2.708997252;0.257406555;0.797893645;0.86926461;-6.444179189;238296_at
GLIPR2;0.803970471;5.257944128;2.799577928;0.007192212;0.028405283;-2.851526887;225604_s_at
GLIS1;0.284719311;3.094890284;2.696153466;0.009461836;0.034787886;-3.097411069;244128_x_at
GLIS2;0.825663578;6.903390115;2.825722363;0.006704189;0.026991217;-2.788299662;223378_at
GLIS3;-0.58576015;6.193639303;-2.315215126;0.024632587;0.07085907;-3.941527839;230258_at
GLIS3-AS1;-0.197758765;3.200383823;-2.907110246;0.005374302;0.022840991;-2.588769979;1553756_at
GLMN;0.088403592;6.007052648;0.530186975;0.59826756;0.719990883;-6.337575568;207153_s_at
GLMP;0.569566861;6.400491682;3.031436435;0.003808095;0.017650132;-2.276279533;1558693_s_at
GLO1;0.072146998;9.729014795;0.773213729;0.44294075;0.586361003;-6.181223856;200681_at
GLOD4;-0.248171483;8.229016294;-2.329760191;0.023787099;0.069026823;-3.911159558;209092_s_at
GLOD5;-0.186304498;3.082862528;-4.036882753;0.000180912;0.002090146;0.54554182;241564_at
GLP1R;-0.403148269;3.84084553;-3.458013139;0.001102182;0.007257471;-1.138516755;208400_at
GLP2R;-0.110727925;2.643832988;-1.589833563;0.118010836;0.227206014;-5.249317355;221312_at
GLRA1;0.020570408;2.465747055;1.539525934;0.129815972;0.243137272;-5.324054037;207972_at
GLRA2;-0.047413829;2.654813969;-0.784870228;0.436135778;0.580235889;-6.17228888;207462_at
GLRA3;-0.193544885;3.028920463;-4.439573112;4.80E-05;0.000859225;1.7940531;207928_s_at
GLRB;-0.90159892;6.379019493;-3.309763974;0.001712334;0.009910525;-1.544868965;205280_at
GLRX;0.694873676;7.789058111;2.021987606;0.048402326;0.117333047;-4.520211823;209276_s_at
GLRX2;0.37007168;7.937692117;2.670543672;0.010117379;0.036572704;-3.157234395;219933_at
GLRX3;0.136042413;4.089488552;1.704972687;0.094243103;0.192490727;-5.070139214;230095_at
GLRX5;-0.24285699;8.739425438;-2.671045054;0.010104155;0.036541653;-3.156067292;221932_s_at
GLS;-0.902040208;8.347933001;-4.237376414;9.41E-05;0.001339535;1.160247207;203159_at
GLS2;-1.46112652;3.679552198;-4.986693678;7.39E-06;0.000238281;3.567636392;1564706_s_at
GLT1D1;-0.029309919;4.154647366;-0.184971549;0.853979983;0.908316302;-6.460118298;229770_at
GLT8D1;-0.30363094;9.458302162;-3.545514293;0.000845961;0.00599461;-0.893565694;218146_at
GLT8D2;0.443147091;7.479730197;1.453073799;0.152287301;0.273482645;-5.447362559;221447_s_at
GLTP;-0.314620907;8.212727324;-2.923615515;0.00513643;0.022061805;-2.547813771;226177_at
GLTPD2;-0.019654123;2.473267214;-0.482761106;0.631317138;0.746619088;-6.361373528;230971_x_at
GLUD1;0.033995162;7.601208331;0.289923134;0.773042554;0.852100532;-6.435330878;200946_x_at
GLUD2;-0.072466499;6.390726587;-0.541553682;0.590468069;0.713560644;-6.331544387;215794_x_at
GLUL;0.236750838;9.885020473;1.361149921;0.179409793;0.308232888;-5.571273013;200648_s_at
GLYAT;-0.126517288;2.845001271;-2.016474055;0.048994825;0.118422411;-4.530464144;231683_at
GLYATL1;-0.140330984;2.770576754;-3.814193195;0.000368114;0.003360155;-0.119338048;227794_at
GLYATL2;0.097146412;2.854583125;0.686756065;0.495326187;0.633503877;-6.243410909;1554712_a_at
GLYCTK;-0.227303954;4.758683013;-1.636580961;0.107833084;0.212679242;-5.177925366;238518_x_at
GLYCTK-AS1;-0.022072962;2.518945003;-0.883300075;0.381190859;0.528160553;-6.091654064;242692_at
GLYR1;0.610455766;3.91767809;3.444696207;0.001147135;0.007464373;-1.175469792;221628_s_at
GM2A;0.504144686;7.726870528;2.487092982;0.016168292;0.051791833;-3.573030621;35820_at
GMCL1;-0.078836022;7.411995386;-0.712342941;0.479476685;0.619632281;-6.225758434;239355_at
GMCL2;-0.223059627;7.138848988;-1.862765911;0.068220114;0.151082932;-4.806593904;218458_at
GMDS;0.809478403;7.910044746;2.588480903;0.012508191;0.042785754;-3.346025539;204875_s_at
GMDS-DT;-0.563329493;5.813940896;-3.603025892;0.000709678;0.005291872;-0.730584099;233063_s_at
GMEB1;-0.321537682;6.121054281;-2.849349528;0.006289693;0.025711845;-2.73079466;235232_at
GMEB2;-0.235388874;6.101165566;-2.390542207;0.020527675;0.061801428;-3.78260783;44146_at
GMFB;0.72137395;7.55226478;4.939417253;8.71E-06;0.000266437;3.411463054;202543_s_at
GMFG;0.383547538;7.048360271;1.139674123;0.259710354;0.402436745;-5.838656308;204220_at
GMIP;0.771411853;6.053225656;3.90826142;0.000273276;0.002757874;0.159098962;218913_s_at
GML;-0.00508539;2.308783513;-0.357110995;0.722472152;0.815424525;-6.413730572;208000_at
GMNC;-0.055492069;2.23621439;-2.867792607;0.005982781;0.02472101;-2.685667618;1569616_at
GMNN;-1.469565809;8.509563665;-3.692463112;0.000538584;0.004375982;-0.474105996;218350_s_at
GMPPA;0.057611755;6.385056948;0.380710214;0.704988733;0.80290825;-6.405084321;218070_s_at
GMPPB;-0.268795161;6.982937215;-1.868819098;0.067356818;0.149613938;-4.796077555;219920_s_at
GMPR;-0.23281849;3.454265977;-1.300844761;0.199118895;0.332480575;-5.648475885;204187_at
GMPR2;0.001079155;7.421660111;0.010836533;0.991395859;0.994930117;-6.477089971;217990_at
GMPS;-0.355301338;6.156180009;-3.139428642;0.002805246;0.014077269;-1.997568555;229333_at
GNA11;-0.291957927;7.056812838;-1.536073269;0.130659621;0.24430116;-5.32910325;214679_x_at
GNA12;-0.179714788;6.515976994;-2.394955347;0.020307408;0.061371727;-3.773171498;221737_at
GNA13;0.560877622;7.823440831;3.268043027;0.001934864;0.010783499;-1.657188622;227539_at
GNA14;0.049648113;3.617830054;0.707668993;0.482350484;0.622065482;-6.229030265;243580_at
GNA14-AS1;-0.0518248;2.756947579;-2.823445813;0.006745434;0.027105319;-2.793822167;1563171_at
GNA15;1.276312932;6.908055758;5.425597578;1.58E-06;8.10E-05;5.038486577;205349_at
GNAI1;0.202894349;7.482529768;1.011682231;0.316433378;0.462798963;-5.972658973;209576_at
GNAI2;0.624728102;8.257089291;3.093362446;0.003198173;0.015539662;-2.117267133;201040_at
GNAI3;0.339052799;7.419226158;2.894345608;0.005565241;0.023421015;-2.620331279;201179_s_at
GNAL;0.230363558;3.029710142;1.586299102;0.118810903;0.228376032;-5.254639197;206356_s_at
GNAO1;-0.770391929;6.33122983;-4.025197819;0.000187864;0.0021417;0.510170219;231951_at
GNAO1-AS1;-0.063109953;2.895513026;-1.205307563;0.233609632;0.37323005;-5.764068301;234905_at
GNAO1-DT;0.022009017;2.269624726;1.053967032;0.29683206;0.442521478;-5.930074119;1560707_at
GNAQ;0.262171267;6.009554188;1.969286128;0.054326942;0.127880577;-4.617232774;211426_x_at
GNAS;-1.4804571;6.928991557;-4.189105733;0.000110235;0.001489123;1.010943094;214157_at
GNAS-AS1;0.066898866;3.123604883;1.49060784;0.142181961;0.260028915;-5.394627464;232881_at
GNAT1;-0.146201267;2.882553933;-1.928025206;0.059390456;0.136464616;-4.691659738;214286_at
GNAT2;0.046634362;2.882898422;1.586177599;0.118838484;0.228396893;-5.254821954;210604_at
GNAT3;0.020234954;2.648212052;0.30350366;0.762732371;0.844391879;-6.431325177;216590_at
GNAZ;-0.253396391;4.538946559;-3.376776251;0.001404856;0.008606103;-1.362567294;204993_at
GNB1;0.422555677;8.802414819;2.752343766;0.008157966;0.031153837;-2.964668294;200744_s_at
GNB1L;-0.120733704;2.907446478;-3.162347844;0.002627104;0.013410041;-1.937573996;223563_at
GNB2;0.176449786;9.08515392;0.920654547;0.361535855;0.508877342;-6.058637223;200852_x_at
GNB3;-0.483062144;5.215693193;-3.913913467;0.0002684;0.002724564;0.175943699;206047_at
GNB4;-0.377785867;7.135280647;-2.778221569;0.007614991;0.029582976;-2.902856933;223487_x_at
GNB5;0.511730666;5.296511546;2.392435065;0.020432938;0.061618114;-3.778562146;211871_x_at
GNE;0.584389285;8.027590925;2.442409072;0.018069636;0.056262088;-3.670834892;205042_at
GNG11;-0.711797412;8.299682867;-3.015681854;0.003979779;0.018223162;-2.316381576;204115_at
GNG12;0.449777212;6.098961993;1.696621714;0.095822807;0.194863728;-5.083511586;222834_s_at
GNG13;0.045377868;2.752552295;0.986158389;0.328679342;0.475765722;-5.997553744;220806_x_at
GNG2;-0.650802914;7.475071143;-2.400109712;0.020052834;0.060787086;-3.762132762;224964_s_at
GNG3;-0.08978463;3.150598257;-1.325174019;0.19097975;0.322340671;-5.617721795;222005_s_at
GNG4;-0.282814338;3.655688888;-1.038972725;0.303684938;0.449549204;-5.945365971;1555867_at
GNG5;0.216000812;11.0630149;2.67840421;0.009911871;0.035999311;-3.138917956;207157_s_at
GNG7;-1.196405167;5.665409812;-6.11861219;1.31E-07;1.44E-05;7.416982387;228831_s_at
GNG8;0.04388265;3.043482927;0.927061287;0.358231638;0.505571606;-6.052841574;234284_at
GNGT1;-0.099412706;3.66834082;-0.541801053;0.590298867;0.71342852;-6.331411725;207166_at
GNGT2;-0.092395824;4.082893175;-1.481829588;0.144496555;0.263073539;-5.407071281;235139_at
GNL1;-0.443308908;6.258298959;-3.70171291;0.000523339;0.004289303;-0.447375235;203307_at
GNL2;0.618960889;8.067130935;3.618504434;0.000676749;0.005129675;-0.686456977;201948_at
GNL3;-0.546571164;5.542192711;-3.40880626;0.00127713;0.008048457;-1.274622947;228395_at
GNL3L;0.451901265;4.689064042;3.271392575;0.001916035;0.010701617;-1.648204949;46947_at
GNL3LP1;-0.211928736;4.296796639;-1.775629137;0.081720009;0.173003639;-4.954668449;220716_at
GNLY;0.581644086;3.846205849;2.870172812;0.005944199;0.024608138;-2.679828452;205495_s_at
GNMT;-2.998757568;4.869099418;-4.645835592;2.39E-05;0.000532514;2.453447849;210328_at
GNPAT;0.0048286;8.542103151;0.042608997;0.966178474;0.979787293;-6.476244477;201956_s_at
GNPDA1;0.347702102;7.57401415;2.348627757;0.022728998;0.066668391;-3.871538861;202382_s_at
GNPDA2;0.277604986;6.155987229;1.433154341;0.157874344;0.280691198;-5.474847208;227022_at
GNPNAT1;-0.249225603;7.761347109;-1.616000889;0.112222075;0.218892966;-5.209584648;225853_at
GNPTAB;0.34988168;8.73314898;2.567239409;0.013205822;0.044626542;-3.394162296;212959_s_at
GNPTG;-0.201824366;7.854768811;-1.564596987;0.123819814;0.235084894;-5.287081012;224887_at
GNRH1;0.233057972;3.995037929;2.708397295;0.009162408;0.033965965;-3.068659623;207987_s_at
GNRH2;-0.090992006;2.742523352;-2.211760814;0.031458562;0.085195201;-4.153065852;239419_at
GNRHR;-0.070732438;2.910306926;-3.0864013;0.003261859;0.015743193;-2.135251025;211522_s_at
GNRHR2;0.000650681;2.63667183;0.017065954;0.986450136;0.991807528;-6.477003425;1553067_a_at
GNS;0.493690472;9.991947061;2.806518924;0.007059543;0.028005547;-2.834782534;212334_at
GOLGA1;-0.23242301;6.223416066;-2.656167116;0.010503374;0.03762928;-3.190629791;203383_s_at
GOLGA2;0.412936403;6.417670671;3.359535971;0.001478532;0.008920359;-1.409688452;204384_at
GOLGA2P10;0.202662872;5.28260177;0.966942817;0.338104749;0.485229271;-6.015891885;223326_s_at
GOLGA2P2Y;-0.115549635;3.142405922;-2.459691362;0.017311551;0.054569774;-3.63317208;234715_at
GOLGA2P5;-0.285251082;4.143472156;-2.516398775;0.01502156;0.048992084;-3.508135967;232611_at
GOLGA3;0.07623046;5.889625957;0.774568514;0.442146642;0.585480071;-6.180192085;226949_at
GOLGA4;-0.434961398;9.39253693;-3.057828682;0.003535923;0.016709126;-2.208778611;201567_s_at
GOLGA4-AS1;0.016699561;3.714901151;0.233782793;0.816083131;0.881990581;-6.44994993;1553775_at
GOLGA5;0.023689836;8.890329763;0.283121019;0.778222315;0.855496282;-6.437268542;218241_at
GOLGA6B;-0.067196823;2.995883143;-1.458965218;0.150664892;0.271309053;-5.439166812;207575_at
GOLGA6L2;-0.034410315;3.072230479;-1.061241039;0.293546245;0.439127684;-5.922580259;1560790_at
GOLGA6L5P;-0.543934925;9.000037432;-2.774312217;0.007694822;0.0298231;-2.912221952;213212_x_at
GOLGA6L6;-0.206126162;3.184697997;-3.196446167;0.002381661;0.012525665;-1.847780704;1561170_at
GOLGA7;-0.180774486;9.968371831;-1.564593439;0.123820647;0.235084894;-5.287086283;217819_at
GOLGA7B;0.464134638;4.149901715;3.484636604;0.001017288;0.006840327;-1.06437882;228068_at
GOLGA8A;-1.016895825;6.021184183;-4.673910437;2.17E-05;0.000497289;2.544120456;208797_s_at
GOLGA8G;-0.90948645;5.987934753;-4.696921126;2.01E-05;0.000471549;2.618593614;222149_x_at
GOLGA8IP;-0.316299488;4.039252934;-4.108676277;0.000143353;0.001778495;0.763990005;1556739_at
GOLGA8N;-1.221462271;10.7720095;-5.050767892;5.91E-06;0.000203923;3.780066544;213737_x_at
GOLGB1;-0.165557294;8.593104966;-1.751340038;0.08585856;0.179620515;-4.994831172;201057_s_at
GOLIM4;0.470337911;5.764684576;2.180139486;0.033854859;0.090015355;-4.216141578;204324_s_at
GOLM1;1.441089294;10.39908278;5.671398835;6.55E-07;4.39E-05;5.875860031;217771_at
GOLM2;0.397942508;4.880917642;2.806354475;0.00706266;0.028012143;-2.835179596;1552719_at
GOLPH3;-0.009187886;10.46797295;-0.079611592;0.936855623;0.961924387;-6.473992844;217803_at
GOLPH3L;0.363129376;8.112107092;1.996972397;0.051141061;0.122268051;-4.56653594;218361_at
GOLT1A;-0.00395557;4.532512393;-0.012806429;0.989831854;0.994036391;-6.477066781;229372_at
GOLT1B;0.117482477;7.351713781;0.807619912;0.423034801;0.568204613;-6.154475189;218193_s_at
GON4L;0.690874629;5.770890425;2.48552673;0.016231753;0.051956982;-3.57648227;1555913_at
GON7;-0.114142664;7.877725817;-1.18886517;0.239961533;0.380440073;-5.783124746;223273_at
GOPC;-0.269689789;6.346547401;-1.819930072;0.074600685;0.161436274;-4.880162654;225023_at
GORAB;0.303191314;7.302919746;2.484897226;0.016257323;0.05201223;-3.577869069;226337_at
GORASP1;-0.050761892;6.869193075;-0.406232431;0.686259826;0.788909168;-6.395114698;215749_s_at
GORASP2;0.093021926;8.604101869;0.81528983;0.418671894;0.564231767;-6.14835762;208842_s_at
GOSR1;-0.375383505;7.072079485;-2.622481791;0.011461147;0.040136428;-3.268345265;213020_at
GOSR2;-0.291547483;5.886863655;-3.200743762;0.002352307;0.012421825;-1.836418459;213207_s_at
GOT1;-0.395967529;7.427599849;-2.104202557;0.040275835;0.102415801;-4.364533933;208813_at
GOT1L1;-0.173617919;3.120924132;-2.632019118;0.011182177;0.039442757;-3.246417718;1553878_at
GOT2;0.178676788;7.986845034;1.602577958;0.115162059;0.223144268;-5.230039266;200708_at
GP1BA;-0.347255912;3.521977376;-2.875878738;0.005852648;0.024330568;-2.665816447;207389_at
GP1BB;-0.012777275;3.705327131;-0.096491354;0.923505946;0.9536812;-6.47251298;206655_s_at
GP2;-2.542890122;5.052839237;-4.030686361;0.000184567;0.002116773;0.526778206;214325_at
GP5;-0.063960661;2.535622978;-3.516764287;0.000923125;0.00639131;-0.974455157;211525_s_at
GP6;-0.071172604;3.697664639;-0.760930363;0.450178862;0.592895995;-6.190498051;220336_s_at
GP9;-0.005061065;2.387295609;-0.244922674;0.807492427;0.876208701;-6.447297709;206883_x_at
GPA33;0.526428528;3.835143334;1.334081408;0.188063726;0.318847768;-5.606329272;205929_at
GPAA1;-0.340334853;7.623136164;-3.234558677;0.002132949;0.011569704;-1.746667345;211060_x_at
GPALPP1;-0.242469478;5.492404044;-2.91827156;0.005212353;0.022297682;-2.561092246;229078_s_at
GPAM;-1.238160354;6.30491455;-4.258546649;8.77E-05;0.001282667;1.225979792;225424_at
GPANK1;-0.338750468;8.010590217;-3.016197175;0.00397405;0.018199985;-2.315072149;225472_at
GPAT2;0.206978925;5.315919666;0.673923112;0.503382632;0.64050781;-6.252025816;235557_at
GPAT3;0.208058014;5.955005693;0.762426204;0.449293748;0.592172977;-6.189376419;224480_s_at
GPAT4;0.31871808;6.631880202;1.847913909;0.070378034;0.154651574;-4.832270735;224776_at
GPATCH1;0.346749666;5.921222136;2.000773874;0.050716445;0.121534762;-4.559527848;219818_s_at
GPATCH11;-0.131189294;6.082766429;-1.310116048;0.195987006;0.32860857;-5.636818992;228495_at
GPATCH2;0.67910813;5.142003538;3.901204718;0.000279484;0.002792943;0.138085989;236026_at
GPATCH2L;-0.436565898;5.154838665;-2.905602556;0.005396533;0.022917175;-2.592502968;239478_x_at
GPATCH3;0.194760209;3.987766884;1.531600936;0.131758924;0.245706143;-5.335628296;218895_at
GPATCH4;0.567235343;7.182121749;3.019427767;0.003938315;0.018081814;-2.306859714;224632_at
GPATCH8;0.534347429;7.481066631;2.605949062;0.011959838;0.041439072;-3.306213106;212487_at
GPBAR1;0.032503911;5.307664019;0.189591349;0.850376797;0.905718621;-6.459257303;1552501_a_at
GPBP1;-0.175238716;9.658248009;-2.409656766;0.019588867;0.059742378;-3.741636835;223705_s_at
GPBP1L1;-0.184271068;8.320125243;-1.736403604;0.088489058;0.183698011;-5.019285999;222452_s_at
GPC1;0.627754915;5.724856595;3.23550611;0.002127091;0.0115451;-1.744143801;202756_s_at
GPC1-AS1;0.010197069;3.083208276;0.093547811;0.925832416;0.955270844;-6.472791459;214858_at
GPC2;-0.333354139;4.309047123;-2.804387381;0.007100042;0.028130776;-2.839927843;239422_at
GPC3;-1.126127183;5.305738746;-4.201535375;0.00010583;0.001446373;1.049311656;209220_at
GPC4;0.299730926;5.704240047;1.682296359;0.098583428;0.199117451;-5.106314324;204983_s_at
GPC5;0.420836579;3.250921107;1.750525802;0.086000263;0.179834909;-4.996169065;207174_at
GPC6;0.737623501;7.800617523;2.211861871;0.03145115;0.085183577;-4.152863074;227059_at
GPCPD1;0.38180601;8.223213395;2.879635771;0.005793083;0.024156497;-2.65657946;224826_at
GPD1;-0.40085638;4.521818031;-3.371956353;0.001425095;0.008697391;-1.375756288;1563034_at
GPD1L;-0.377321113;7.623710189;-1.976054091;0.053532799;0.126507433;-4.604895694;212510_at
GPD2;0.665490376;8.135811085;5.816909916;3.88E-07;3.07E-05;6.37515173;225447_at
GPER1;0.311578201;3.720531931;2.42635081;0.018800714;0.057973203;-3.705642903;210640_s_at
GPHA2;-1.539174277;5.158766173;-4.40082057;5.47E-05;0.000933927;1.67156871;237230_at
GPHB5;-0.030801693;2.544305714;-1.551091572;0.12702162;0.239367858;-5.307065249;1553945_at
GPHN;-0.578619477;6.232532748;-3.328111671;0.001622343;0.009531088;-1.495185698;223319_at
GPI;0.48219344;9.75915282;3.397911522;0.001319284;0.008240126;-1.304594523;208308_s_at
GPIHBP1;0.045344301;2.904386424;0.537557117;0.593204897;0.715996619;-6.333679382;238062_at
GPKOW;0.420341011;6.336555898;4.417932569;5.16E-05;0.000899125;1.725597141;203776_at
GPLD1;-0.284109911;3.23358838;-2.74646333;0.008286225;0.031491692;-2.978654906;238752_at
GPM6A;-1.173696234;4.905985656;-3.738850275;0.000466196;0.00396455;-0.339673298;209470_s_at
GPM6A-DT;0.002438305;2.46507855;0.085543024;0.932162356;0.959133446;-6.473505149;1560282_at
GPM6B;-1.206367628;6.10795638;-3.723341931;0.00048929;0.004089397;-0.384722558;209167_at
GPN1;0.441038941;7.403696006;3.673408404;0.000571342;0.00455097;-0.529051728;209313_at
GPN2;-0.376407806;5.903574799;-3.27369297;0.001903204;0.010658442;-1.642031724;235058_at
GPN3;-0.042513422;7.41406896;-0.428623182;0.669990167;0.776432819;-6.385839354;218461_at
GPNMB;0.94758013;7.709361912;2.457130089;0.017422058;0.054798756;-3.638766943;1554018_at
GPR101;-0.069300151;2.693824162;-0.943945333;0.349617862;0.49689602;-6.037382025;1553544_at
GPR107;0.418622818;5.342495151;3.870842159;0.000307778;0.002966235;0.047904565;211979_at
GPR108;-0.155092233;7.608503528;-1.226988596;0.225422756;0.363532053;-5.738563022;225058_at
GPR12;0.029930636;2.590800748;0.780870332;0.438463867;0.582226881;-6.175369599;214558_at
GPR132;-0.18400791;2.872660902;-2.111843164;0.039584841;0.101157968;-4.349801506;221140_s_at
GPR135;-0.12122195;3.194416997;-3.096708209;0.003167981;0.015442665;-2.1086137;217641_at
GPR137;-0.36090347;4.722120755;-2.685811222;0.00972173;0.035495765;-3.121621452;43934_at
GPR137B;1.209759157;8.374532471;4.222504127;9.88E-05;0.001381972;1.114160718;204137_at
GPR137C;0.160130812;3.047655936;1.571520354;0.122203768;0.232995196;-5.276775455;242592_at
GPR141;0.057748355;2.696107789;0.858215331;0.394761764;0.541183429;-6.113081873;1563720_at
