GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
PER3;-0.178851952;3.341692947;-3.770221436;0.000314404;0.000820331;-0.277117173;1555130_at
PER3P1;-0.280261311;3.772371545;-4.429548342;3.02E-05;0.000105798;1.942861953;1566844_at
PERM1;-0.893541305;6.51565796;-6.433417256;9.04E-09;1.35E-07;9.77531457;224501_at
PERP;0.522557679;4.947828922;3.936693216;0.000177567;0.00049619;0.26137689;236009_at
PES1;-0.278272284;7.539480751;-3.474685048;0.000835877;0.001957241;-1.192851608;202212_at
PET100;-0.171548509;8.708796151;-2.438910397;0.016989288;0.028740388;-3.938982498;226006_at
PET117;-0.276789939;4.454036731;-4.308263762;4.72E-05;0.000155906;1.51764046;227316_at
PEX1;0.065806466;5.42668795;0.992238152;0.324130496;0.389106046;-6.316734055;204873_at
PEX10;-0.621206719;6.966409063;-5.591686082;3.15E-07;2.20E-06;6.33050003;206352_s_at
PEX11A;-0.635826684;6.833814009;-4.926725264;4.55E-06;2.07E-05;3.755782098;205160_at
PEX11B;0.234814035;7.838422089;2.222888733;0.029100485;0.046392262;-4.409730007;202658_at
PEX11G;-0.606854866;6.701776732;-6.424670605;9.39E-09;1.39E-07;9.73868976;244126_at
PEX12;-0.165891453;6.675965984;-2.562415406;0.012307815;0.021564807;-3.653048084;205094_at
PEX13;0.467614368;3.826824319;3.734380721;0.000354884;0.000912623;-0.390967501;1556009_at
PEX14;-0.079696144;6.649816242;-1.710475881;0.091128064;0.128138953;-5.369416476;203503_s_at
PEX16;-0.532474211;8.336543053;-6.542672624;5.64E-09;9.60E-08;10.23402025;49878_at
PEX19;-0.025027518;7.61578743;-0.523796083;0.601896306;0.661037551;-6.669168604;201706_s_at
PEX2;-0.190751094;6.773503169;-3.198180653;0.001994874;0.004244619;-1.999749333;228225_at
PEX26;-0.418841789;5.191944748;-5.432676504;6.04E-07;3.74E-06;5.701202801;240123_at
PEX3;0.069045663;5.528414514;0.991148745;0.324658716;0.389663154;-6.317801501;203969_at
PEX5;-0.212166988;5.254237531;-3.445093907;0.000919384;0.002127651;-1.2815739;215481_s_at
PEX5L;-0.369450207;2.842587624;-6.10131994;3.74E-08;4.01E-07;8.395818687;240053_x_at
PEX5L-AS2;-0.211283968;3.421634354;-4.63545125;1.40E-05;5.43E-05;2.680571511;240708_at
PEX6;-0.168794787;5.567073509;-1.893660718;0.061954879;0.091139533;-5.052425621;320_at
PEX7;-1.155445318;7.016502702;-6.465377589;7.88E-09;1.23E-07;9.909267071;211033_s_at
PF4;-0.447841675;5.966838941;-3.462234621;0.000870099;0.002027302;-1.230249018;206390_x_at
PF4V1;0.009459036;2.751732084;0.128363898;0.89818934;0.918242033;-6.797944453;207815_at
PFAS;0.299055884;6.134539977;2.797151825;0.006481796;0.012142956;-3.077116806;213302_at
PFDN1;-0.107791692;8.284622454;-2.001776031;0.048763975;0.073561702;-4.851563118;201507_at
PFDN2;0.393152632;8.427920547;5.46885859;5.21E-07;3.32E-06;5.843702556;218336_at
PFDN4;0.656912709;8.22653126;5.745890319;1.66E-07;1.30E-06;6.948021566;205361_s_at
PFDN5;-0.19306111;11.24171887;-3.030923369;0.003301602;0.006641956;-2.462929957;207132_x_at
PFDN6;-0.248499806;5.478134668;-5.215057997;1.45E-06;7.82E-06;4.853255876;242048_at
PFKFB1;-0.516037347;5.428442218;-6.865560547;1.38E-09;3.48E-08;11.60172941;207537_at
PFKFB2;-0.191739481;4.471077122;-3.460785522;0.000874167;0.002035566;-1.234595309;224051_at
PFKFB3;1.250238151;8.233264293;5.344512866;8.64E-07;5.05E-06;5.355755647;202464_s_at
PFKFB4;-0.486568634;5.887338592;-6.022148741;5.23E-08;5.18E-07;8.07057651;206246_at
PFKL;-0.393378663;7.908333958;-5.2815688;1.11E-06;6.23E-06;5.110709121;201102_s_at
PFKM;0.52702475;7.796489271;5.931346067;7.67E-08;7.02E-07;7.699429609;210976_s_at
PFKP;1.334788052;8.205192856;7.730692657;3.02E-11;2.03E-09;15.33236671;201037_at
PFN1;0.771118837;10.41189218;4.918681068;4.70E-06;2.13E-05;3.725619018;200634_at
PFN2;0.308225413;9.188899597;2.108719893;0.038158038;0.059130196;-4.643012475;204992_s_at
PFN4;-0.095086167;4.418455843;-2.095589824;0.039342154;0.060789382;-4.669140191;1557476_at
PGA5;-0.672787215;5.451969697;-2.020938859;0.046696069;0.070778098;-4.814910581;213265_at
PGAM1;0.357412079;10.39376916;4.044429245;0.000121766;0.000356782;0.618118119;200886_s_at
PGAM2;-0.499329766;4.327247424;-5.421204011;6.33E-07;3.89E-06;5.6561071;205736_at
PGAM5;-0.450965722;5.3812945;-5.401775012;6.85E-07;4.15E-06;5.579833402;1553837_at
PGAP1;0.307675806;5.337041262;2.566359958;0.012179646;0.021364202;-3.643718687;213469_at
PGAP2;-0.704377831;7.539982004;-5.528279892;4.09E-07;2.71E-06;6.078624148;215293_s_at
PGAP3;-0.387890715;6.688699954;-4.646545946;1.34E-05;5.23E-05;2.720865202;221811_at
PGAP4;-0.11858044;7.357414162;-0.844043948;0.401210065;0.46778383;-6.45140271;224458_at
PGAP6;-0.763268582;7.507349583;-5.426790581;6.19E-07;3.82E-06;5.678061303;222718_at
PGBD1;0.317979283;4.014030248;3.537451556;0.000681881;0.001632089;-1.002835181;235411_at
PGBD2;-0.299327266;5.08630299;-5.114579688;2.17E-06;1.10E-05;4.467295155;241490_s_at
PGBD3;0.368591268;4.951939906;4.519786346;2.16E-05;7.91E-05;2.263775288;232287_at
PGBD4;-0.200219898;4.595417926;-3.859346926;0.000231963;0.000626053;0.009222595;243815_at
PGBD5;-0.191838276;4.375624562;-3.777817175;0.00030641;0.000801884;-0.252892484;215056_at
PGC;-0.827750662;7.549584045;-1.491568671;0.139820666;0.187118663;-5.70882279;1555236_a_at
PGD;-0.267233287;4.577257423;-4.483785504;2.47E-05;8.88E-05;2.135290223;1560943_s_at
PGF;0.612371871;6.08065207;5.390860502;7.16E-07;4.32E-06;5.53703953;209652_s_at
PGGHG;-0.407852979;4.966391253;-5.03824544;2.94E-06;1.42E-05;4.176551673;239779_at
PGGT1B;-0.259262341;7.516206154;-2.238463855;0.028023974;0.044860512;-4.377064197;242844_at
PGK1;0.93632531;7.38154629;5.746530776;1.66E-07;1.30E-06;6.950600486;227068_at
PGK2;-0.116549749;3.586208194;-2.478526219;0.015338004;0.026229368;-3.848575644;217009_at
PGLS;-0.287072247;4.320761637;-2.54268276;0.012967443;0.022597449;-3.699536471;230699_at
PGLYRP1;-0.454839369;4.944558794;-6.437837476;8.87E-09;1.34E-07;9.793828965;207384_at
PGLYRP2;-0.199389128;3.78652894;-3.123442372;0.002503899;0.00519567;-2.209106992;242817_at
PGLYRP3;-0.237309212;3.504333841;-4.009454032;0.000137717;0.000397072;0.50161314;1553059_at
PGLYRP4;-0.307874901;5.241238981;-3.463676433;0.000866069;0.002019204;-1.225923263;220944_at
PGM1;-0.258696317;9.707139687;-1.855460015;0.067284777;0.097991455;-5.120969093;201968_s_at
PGM2;0.998844121;6.29567746;6.913437581;1.12E-09;3.00E-08;11.80591207;225366_at
PGM2L1;1.541419811;6.700781159;10.18798069;5.13E-16;2.42E-13;26.05660832;229256_at
PGM3;-0.944680042;7.515891492;-4.523893987;2.13E-05;7.81E-05;2.278473241;221788_at
PGM5;-0.61995572;5.49021463;-7.883432824;1.53E-11;1.18E-09;15.99775807;208491_s_at
PGM5-AS1;0.630801185;6.306012455;4.588828771;1.67E-05;6.33E-05;2.511844328;231024_at
PGM5P2;-0.056171022;3.116163121;-1.028295292;0.306969465;0.371416206;-6.280759273;1560431_at
PGP;-0.003844495;6.911728804;-0.06354376;0.949495066;0.960154671;-6.804166972;222622_at
PGPEP1;-0.785218867;6.849119226;-7.884455229;1.52E-11;1.18E-09;16.00221658;219891_at
PGR;0.487860159;6.214822235;2.879235966;0.005135322;0.009856205;-2.865972005;228554_at
PGRMC1;0.189017959;9.836237175;2.030656767;0.04567644;0.069384585;-4.796203162;201121_s_at
PGRMC2;-0.762617817;8.360831107;-6.101099295;3.74E-08;4.01E-07;8.394910199;201701_s_at
PGS1;0.139707482;5.92384117;1.969104663;0.052470358;0.078550375;-4.913326455;226266_at
PHACTR1;-0.179132699;5.914543442;-2.234633406;0.02828543;0.045239311;-4.385116415;232045_at
PHACTR2;0.779979354;8.285264029;5.350438004;8.44E-07;4.95E-06;5.378891462;204048_s_at
PHACTR2-AS1;-0.135985317;3.337546778;-2.866853685;0.005320405;0.010172867;-2.898139599;237614_at
PHACTR3;0.785448624;3.918752434;3.925558697;0.000184565;0.00051276;0.224871284;227949_at
PHACTR4;-0.19473308;8.507083916;-2.470831537;0.015646998;0.026707655;-3.866233001;226823_at
PHAF1;-0.187383746;4.324021832;-3.311594674;0.001403888;0.003106337;-1.674849182;220601_at
PHAX;0.5525281;6.001797359;4.381036472;3.62E-05;0.000123463;1.771927269;234405_s_at
PHB1;-0.366206249;8.002719397;-4.563333159;1.83E-05;6.87E-05;2.419986907;200659_s_at
PHB1P19;0.456434218;5.323300437;4.847741721;6.19E-06;2.68E-05;3.460741933;238788_at
PHB2;-0.421900995;10.66698921;-6.875038586;1.33E-09;3.39E-08;11.64212448;201600_at
PHC1;0.2397698;6.92556602;3.31037775;0.001409248;0.003116557;-1.678380731;218338_at
PHC2;0.456211626;9.166945857;6.294010322;1.64E-08;2.13E-07;9.193389093;200919_at
PHC2-AS1;-0.238688974;4.785311379;-4.076401199;0.00010875;0.000322848;0.725193843;238290_at
PHC3;0.660762358;4.545857336;4.899222407;5.07E-06;2.26E-05;3.652761932;238693_at
PHETA1;-0.729402065;7.119453963;-6.126249971;3.36E-08;3.69E-07;8.498538692;229690_at
PHETA2;0.196067155;6.751165328;2.965388483;0.004003043;0.00788793;-2.639081671;226504_at
PHEX;-0.384189667;5.148311987;-6.040828295;4.83E-08;4.88E-07;8.147178825;210617_at
PHEX-AS1;-0.124657446;4.016831302;-2.273198162;0.025748415;0.041584291;-4.303495148;1558666_at
PHF1;-0.503074683;8.851857078;-5.610373865;2.92E-07;2.06E-06;6.404967112;40446_at
PHF10;-0.242904229;8.488838543;-2.983904354;0.003792029;0.007512471;-2.589622036;219126_at
PHF11;0.400267524;3.980709329;3.774696106;0.000309671;0.000809695;-0.262850406;242060_x_at
PHF12;0.489191231;6.655235088;5.918126436;8.10E-08;7.34E-07;7.645568364;231815_at
PHF13;0.271291628;7.565442618;3.486810302;0.000803774;0.001890329;-1.156336814;225005_at
PHF14;0.918154431;7.631535572;6.727265112;2.53E-09;5.33E-08;11.01385699;228095_at
PHF19;0.417212257;5.991689574;3.696389842;0.000403196;0.001021866;-0.510822606;227212_s_at
PHF2;-0.231051975;4.606442968;-3.480824113;0.000819475;0.001923117;-1.174375608;207138_at
PHF20;-0.419433632;5.967822792;-5.552143653;3.71E-07;2.51E-06;6.173277387;209423_s_at
PHF20L1;0.791155289;6.295635466;6.77134052;2.09E-09;4.66E-08;11.20089466;230098_at
PHF21A;-0.514258758;6.480779502;-6.095507084;3.83E-08;4.08E-07;8.371888539;227090_at
PHF21B;-0.072933495;3.602442926;-1.846425852;0.068600019;0.099691838;-5.136992323;1560091_a_at
PHF23;0.341569552;6.372153479;3.231871555;0.001798619;0.003869502;-1.904132859;1555789_s_at
PHF24;-0.20853907;5.026391535;-4.557439108;1.87E-05;7.00E-05;2.398793178;213636_at
PHF2P1;-0.029097242;2.965584319;-0.904679402;0.368403806;0.43440472;-6.398873166;1561961_at
PHF3;-0.11489649;6.877021933;-2.074410203;0.041319224;0.063496123;-4.710978568;215718_s_at
PHF5A;-0.13629408;8.508550167;-1.923919907;0.057989861;0.085951953;-4.997228352;225309_at
PHF6;0.027960999;3.900945614;0.597906335;0.551623758;0.614044607;-6.627748437;224442_at
PHF7;-0.568608943;5.36658834;-7.069471738;5.66E-10;1.83E-08;12.47354219;221611_s_at
PHF8;-0.444194086;5.690689868;-5.591967955;3.15E-07;2.19E-06;6.331622463;238837_at
PHGDH;-1.114353211;7.193798913;-5.874711236;9.72E-08;8.46E-07;7.468996713;201397_at
PHIP;0.501570194;5.915663343;4.39351871;3.45E-05;0.000118717;1.815801607;244811_at
PHKA1;-0.41626495;5.932543169;-4.486474422;2.45E-05;8.80E-05;2.144866077;205450_at
PHKA1-AS1;-0.347458177;3.973053968;-4.880114969;5.46E-06;2.41E-05;3.581367372;237219_at
PHKA2;-0.574846586;6.435265957;-6.107155061;3.65E-08;3.93E-07;8.419848414;209438_at
PHKB;-0.309789224;7.64102271;-4.651667788;1.31E-05;5.15E-05;2.739484959;202739_s_at
PHKG1;-0.349905564;4.843716966;-4.701051035;1.09E-05;4.38E-05;2.919598349;207312_at
PHKG2;-0.116757427;4.702830478;-2.699639436;0.008498233;0.015481321;-3.321444644;1556369_a_at
PHLDA1;1.086985106;7.868795682;5.859934676;1.03E-07;8.89E-07;7.409011769;225842_at
PHLDA2;2.813795802;6.633097723;9.366158997;1.99E-14;5.06E-12;22.48490065;209803_s_at
PHLDA3;0.666737463;5.558970038;7.095786956;5.04E-10;1.69E-08;12.58644952;235534_at
PHLDB1;-0.471861604;5.442107972;-5.806799774;1.29E-07;1.06E-06;7.193791252;216102_at
PHLDB2;0.553009155;5.403807708;3.865706777;0.000226948;0.000614517;0.029829076;1557578_at
PHLDB3;-0.675606376;4.990016586;-6.282994232;1.72E-08;2.22E-07;9.14757417;236082_at
PHLPP1;-0.353355492;5.164079433;-3.287792907;0.001512278;0.003319301;-1.743745164;212719_at
PHLPP2;-0.236366211;4.508846643;-4.269419818;5.44E-05;0.000176074;1.382975876;214944_at
PHOSPHO1;-0.315800684;4.364358047;-5.578689866;3.32E-07;2.30E-06;6.278774336;236218_at
PHOSPHO2;-0.033294;6.562483364;-0.29375462;0.769720795;0.810454762;-6.763040119;230434_at
PHOX2A;-0.41240061;5.468398764;-5.087409126;2.42E-06;1.20E-05;4.363558248;214609_at
PHOX2B;-0.109530445;3.994914299;-2.118116446;0.037329697;0.05799617;-4.624224843;207009_at
PHPT1;-0.435811021;7.077697139;-4.657147436;1.29E-05;5.05E-05;2.759418218;225683_x_at
PHRF1;-0.099857002;6.820600006;-1.715840047;0.090136303;0.126914124;-5.3605569;234952_s_at
PHTF1;0.58319957;5.255267187;5.929244148;7.73E-08;7.07E-07;7.690862698;215285_s_at
PHTF2;1.091482223;8.060201801;7.142102374;4.11E-10;1.46E-08;12.7853747;209780_at
PHYH;-0.889344714;8.979501399;-6.26038599;1.90E-08;2.37E-07;9.053628878;203335_at
PHYHD1;-0.587802261;6.726640122;-4.361957462;3.88E-05;0.000131508;1.70501086;226846_at
PHYHIP;-0.110946761;5.862287848;-1.277065858;0.205344043;0.262299034;-5.99872783;205325_at
PHYHIPL;-0.75130247;6.571585616;-4.041070196;0.000123217;0.000360417;0.60690026;226623_at
PHYKPL;-0.141504122;4.145802574;-2.735478932;0.007698612;0.014172922;-3.232473976;235669_at
PI15;2.080442067;5.281652456;7.351388749;1.63E-10;7.42E-09;13.68728991;229947_at
PI16;-0.62943987;6.6527054;-5.972859305;6.44E-08;6.11E-07;7.868856271;228312_at
PI3;1.394299872;4.942171973;6.687712084;3.01E-09;6.06E-08;10.84627578;41469_at
PI4K2A;0.54644541;7.133982645;5.716653856;1.88E-07;1.44E-06;6.830417905;209345_s_at
PI4K2B;-0.29383567;7.55916001;-3.054122262;0.003081952;0.006249377;-2.39984599;222631_at
PI4KA;0.67273085;6.927561378;4.694642825;1.11E-05;4.47E-05;2.896166218;207081_s_at
PI4KAP1;0.044005071;9.0714247;0.713267375;0.477795739;0.543605003;-6.552495714;213408_s_at
PI4KB;0.31119452;7.383651611;3.142296233;0.002365147;0.004938681;-2.156653915;210417_s_at
PIANP;-0.452370088;5.183901651;-6.6111965;4.19E-09;7.67E-08;10.5228269;1553566_at
PIAS1;-0.161632577;5.288730962;-3.766649778;0.000318231;0.000829233;-0.288496461;242278_at
PIAS2;-0.596197853;6.23421994;-6.463026241;7.96E-09;1.24E-07;9.899405428;214442_s_at
PIAS3;0.790003083;6.860086837;9.141073222;5.45E-14;1.18E-11;21.50111826;203035_s_at
PIAS4;-0.115627108;6.177183264;-1.942885164;0.055615976;0.082785753;-4.96222757;212879_x_at
PIBF1;0.601446366;6.719875923;5.149099962;1.89E-06;9.78E-06;4.599484443;213239_at
PICALM;0.813738667;7.266012715;4.91220617;4.82E-06;2.17E-05;3.701358961;212511_at
PICART1;-0.207447931;4.989162379;-3.258264239;0.001657671;0.00359841;-1.828696161;1557608_a_at
PICK1;-0.523395541;6.680853004;-5.536423217;3.95E-07;2.64E-06;6.110904193;204746_s_at
PICSAR;-0.284032852;4.412479962;-3.747027867;0.000340063;0.000879308;-0.350878933;1559254_at
PID1;-0.035583355;2.880414227;-0.994783209;0.322898699;0.387814652;-6.314235848;237866_at
PIDD1;-1.129721651;7.125988101;-6.097038513;3.81E-08;4.06E-07;8.378192301;219019_at
PIERCE1;-0.385421027;5.76370972;-4.434168329;2.97E-05;0.000104268;1.95919925;221946_at
PIERCE2;-0.685394253;5.954670481;-4.044923957;0.000121554;0.000356294;0.61977077;243309_at
PIEZO1;1.041538714;7.939018043;8.571851769;6.99E-13;9.40E-11;19.00853543;202771_at
PIEZO2;1.392753855;6.214201332;6.64279949;3.65E-09;6.97E-08;10.65629984;219602_s_at
PIF1;-0.053318427;3.092791981;-1.259157985;0.211705159;0.269204353;-6.020988472;1555591_at
PIGA;0.586162543;5.942409314;5.586706596;3.22E-07;2.23E-06;6.31067539;205281_s_at
PIGB;0.50226151;6.274061135;5.116506503;2.16E-06;1.09E-05;4.474662059;242760_x_at
PIGC;0.127822356;3.584876426;1.932181292;0.056945432;0.084559791;-4.982020114;215242_at
PIGF;-0.222588619;8.306962425;-2.621279741;0.010516195;0.018715958;-3.512573376;205077_s_at
PIGG;0.361965619;4.573573046;6.136234788;3.22E-08;3.56E-07;8.539719638;233654_at
PIGH;-0.327011843;6.184660175;-4.013867227;0.000135599;0.000391791;0.51627736;209625_at
PIGK;-0.54437952;8.153752217;-4.543475876;1.98E-05;7.32E-05;2.348647373;209707_at
PIGL;-0.322081103;5.636010063;-5.205535247;1.51E-06;8.09E-06;4.816521551;205873_at
PIGM;-0.493787502;7.613160176;-5.244946507;1.29E-06;7.07E-06;4.968759133;223470_at
PIGN;-0.461754824;6.970007685;-5.028143931;3.06E-06;1.47E-05;4.138240944;219048_at
PIGO;-0.446872779;6.177715298;-5.041477472;2.90E-06;1.41E-05;4.188817574;214990_at
PIGP;-0.789148696;9.261843048;-5.263923126;1.20E-06;6.62E-06;5.04225561;221689_s_at
PIGQ;-0.669994887;6.164450949;-6.095387941;3.83E-08;4.08E-07;8.371398138;1555359_at
PIGR;-0.413117747;6.28857056;-1.588335687;0.116230905;0.158936693;-5.564149339;204213_at
PIGS;0.054474907;7.50916021;0.964194505;0.33790977;0.403477106;-6.343848044;223148_at
PIGT;-0.628082988;7.762592462;-5.78300983;1.43E-07;1.15E-06;7.097677653;1568986_x_at
PIGU;0.253705217;6.834264345;3.813389439;0.000271485;0.000719053;-0.138998725;225903_at
PIGV;-0.11803958;6.507231677;-1.982419048;0.050931889;0.076490167;-4.888267209;51146_at
PIGW;0.452622803;5.857018608;4.81423324;7.04E-06;3.00E-05;3.336337136;1558292_s_at
PIGX;0.168149206;5.68550406;2.828204175;0.005938319;0.011232963;-2.997824015;1552291_at
PIGY;-0.42139338;7.730718615;-4.531032886;2.07E-05;7.63E-05;2.304036049;224661_at
PIGZ;-0.216838503;6.274290143;-2.255183479;0.026907444;0.043264454;-4.34177514;220041_at
PIH1D1;-0.300119141;8.485550242;-4.161049979;8.04E-05;0.000247724;1.011296933;217872_at
PIH1D2;0.088812056;3.534110686;1.587780659;0.116356505;0.159100483;-5.565003482;235062_at
PIK3AP1;0.136184101;9.083171549;0.773896465;0.441316824;0.507754411;-6.50770677;226459_at
PIK3C2A;-0.119710125;2.870751449;-3.690840408;0.000410756;0.001038438;-0.528258549;1569587_at
PIK3C2B;0.054146576;8.190419773;0.572264268;0.568778485;0.630164008;-6.64269392;204484_at
PIK3C2G;0.23373079;4.776758816;1.074083596;0.286076197;0.349772572;-6.23327616;215129_at
PIK3C3;-0.431039723;5.13674895;-5.704537069;1.98E-07;1.50E-06;6.781748757;215394_at
PIK3CA;0.72309859;7.519697577;4.698333252;1.10E-05;4.42E-05;2.909658395;204369_at
PIK3CA-DT;-0.016122804;2.680213288;-0.503034504;0.616348718;0.674035034;-6.679797946;1562190_at
PIK3CB;-0.352555888;7.900933948;-3.373909933;0.001153673;0.002606815;-1.492711532;212688_at
PIK3CD;-0.68923725;5.806486012;-7.794204053;2.27E-11;1.61E-09;15.60887464;211230_s_at
PIK3CD-AS1;-0.735221107;6.582679765;-6.584228416;4.71E-09;8.37E-08;10.40906584;1559638_at
PIK3CD-AS2;-0.188350401;3.173868104;-4.284913214;5.14E-05;0.000167778;1.436598623;1557341_x_at
PIK3CG;1.181783554;6.567631972;4.257665494;5.68E-05;0.000182633;1.342374118;239294_at
PIK3IP1;0.288170598;7.363785117;2.4866057;0.01501946;0.025744215;-3.829984886;221757_at
PIK3IP1-DT;-0.004002593;3.943684677;-0.043021521;0.965793637;0.973557166;-6.805261043;242666_at
PIK3R1;0.50359436;7.791935534;2.951323913;0.004170533;0.00817935;-2.676487194;212239_at
PIK3R2;-0.462957026;5.900062144;-5.561403464;3.57E-07;2.43E-06;6.210052396;229392_s_at
PIK3R3;0.354204152;6.48322221;1.97988391;0.051221819;0.076868579;-4.893050403;202743_at
PIK3R4;-0.052286624;2.826527458;-1.727393981;0.088030197;0.1242687;-5.341386877;216752_at
PIK3R5;0.793573312;6.104947643;4.474499678;2.56E-05;9.15E-05;2.102247167;227645_at
PIK3R6;-0.008642174;5.4244723;-0.121347734;0.903725744;0.92283221;-6.798820793;1558770_a_at
PIKFYVE;-0.34726809;5.7639407;-5.456671596;5.48E-07;3.45E-06;5.795658593;1553917_at
PILRA;0.741241142;6.559225013;5.66250806;2.35E-07;1.73E-06;6.613257046;222218_s_at
PILRB;0.21190547;8.247269397;2.553690078;0.012595659;0.022015526;-3.673641629;225321_s_at
PIM1;-0.217055629;7.779901387;-2.510540231;0.014110377;0.024352426;-3.774609715;209193_at
PIM2;-0.082111129;6.725627384;-0.771696152;0.442611624;0.509072734;-6.509395146;204269_at
PIM3;0.035974894;8.63724893;0.343556115;0.732098726;0.777882462;-6.747182304;224739_at
PIMREG;-0.376680721;5.448583922;-3.661320525;0.000453297;0.001133138;-0.620698993;221591_s_at
PIN1;0.351555563;6.475516821;3.426701977;0.000975193;0.002241412;-1.336437321;202927_at
PIN1P1;-0.307021651;4.993470368;-4.448193588;2.82E-05;9.96E-05;2.008857494;207582_at
PIN4;0.285768226;5.459025623;3.034522498;0.003266598;0.006579042;-2.453167766;214225_at
PINK1;-0.43600041;7.832580302;-5.189211129;1.61E-06;8.55E-06;4.753625557;209018_s_at
PINK1-AS;-0.007510045;3.811623533;-0.158494953;0.874473889;0.898803644;-6.793621429;244486_at
PINLYP;-0.222882534;5.978017925;-3.190219117;0.002044091;0.004338872;-2.022232505;213556_at
PINX1;-0.401053854;6.841760627;-5.614522542;2.87E-07;2.03E-06;6.421512862;223907_s_at
PINX1-DT;-0.128346651;3.777345123;-2.467492276;0.01578282;0.02691389;-3.873881176;244135_at
PIP;-0.09886699;4.999374725;-1.19653405;0.235090056;0.294846741;-6.09645728;206509_at
PIP4K2A;0.703689147;8.507488117;4.541143056;1.99E-05;7.38E-05;2.340278225;212829_at
PIP4K2B;-0.312189654;5.147245115;-4.855479014;6.00E-06;2.62E-05;3.48953303;1553047_at
PIP4K2C;0.017399977;7.854409122;0.168316382;0.866767361;0.892410619;-6.792016176;218942_at
PIP4P1;-0.133821335;7.460266548;-2.644475045;0.009877702;0.017698871;-3.45648601;225287_s_at
PIP4P2;0.849890567;6.078564515;5.909518304;8.40E-08;7.56E-07;7.610519978;226338_at
PIP5K1A;-0.473212798;8.216760191;-5.470452306;5.18E-07;3.31E-06;5.849988838;207391_s_at
PIP5K1B;-1.053356236;6.927091829;-4.62953386;1.43E-05;5.54E-05;2.659102942;205632_s_at
PIP5K1C;-0.030633965;7.564321855;-0.488534424;0.626533541;0.683365012;-6.686968293;212518_at
PIP5KL1;-0.472842629;5.23215622;-5.865806211;1.01E-07;8.72E-07;7.432840196;243116_at
PIPOX;-0.184616771;5.104014528;-1.867200667;0.065607176;0.095846269;-5.100038681;221605_s_at
PIR;0.791093809;5.428818871;3.375586839;0.001147559;0.002594715;-1.487775235;207469_s_at
PIRC66;-0.279295417;4.619277339;-5.065975678;2.63E-06;1.30E-05;4.281919128;235403_at
PIRT;-0.204807697;4.849985866;-3.229539742;0.001811598;0.003895277;-1.910775294;232887_at
PISD;-0.384719702;7.37992889;-4.912220467;4.82E-06;2.17E-05;3.701412509;202392_s_at
PITHD1;-0.385283159;8.001145598;-6.659307808;3.40E-09;6.63E-08;10.72608915;223124_s_at
PITPNA;0.055924951;8.028116528;0.950274094;0.344889993;0.410717468;-6.357025147;201190_s_at
PITPNA-AS1;-0.898316177;6.654041449;-7.270465199;2.33E-10;9.63E-09;13.33799215;228972_at
PITPNB;0.306751741;9.741566935;4.95973293;4.00E-06;1.85E-05;3.879817441;202522_at
PITPNC1;-0.502100737;6.355065035;-7.070991347;5.62E-10;1.82E-08;12.48005984;1568949_at
PITPNM1;-0.125137692;6.406278361;-1.319057011;0.190985456;0.246119919;-5.945349423;203826_s_at
PITPNM2;-0.205934489;6.098806773;-3.384456737;0.001115724;0.002531001;-1.461634692;232950_s_at
PITPNM3;-0.107930163;3.242535459;-2.498795987;0.014550076;0.025030519;-3.801837704;221254_s_at
PITRM1;0.367279361;7.845883417;4.847540272;6.19E-06;2.69E-05;3.459992653;205273_s_at
PITRM1-AS1;-0.239078872;3.62795482;-4.608816597;1.54E-05;5.93E-05;2.584061966;1557610_at
PITX1;0.387477662;4.212962356;3.432147473;0.000958345;0.002208256;-1.320215818;208502_s_at
PITX1-AS1;-0.396964118;6.675957322;-4.587691449;1.67E-05;6.35E-05;2.507740469;220375_s_at
PITX2;-0.040723691;2.667947449;-1.144517658;0.255887281;0.317449562;-6.156320792;207558_s_at
PITX3;-0.724076377;6.430422423;-6.671424837;3.23E-09;6.39E-08;10.77734334;208277_at
PIWIL1;0.032020702;3.112988727;0.583015051;0.561554564;0.623347798;-6.636506867;214868_at
PIWIL2;-0.760879763;5.127814026;-6.941561254;9.92E-10;2.74E-08;11.92600346;217421_at
PIWIL4;0.102286367;6.555718511;0.952793066;0.343619986;0.409374474;-6.35465455;230480_at
PJA1;0.330477356;8.096059023;4.525664558;2.11E-05;7.76E-05;2.284811083;218667_at
PJA2;0.004473212;9.403477785;0.027433561;0.978183563;0.983200719;-6.805810477;201133_s_at
PJVK;0.567383074;5.053737334;7.009129708;7.37E-10;2.20E-08;12.21497128;235365_at
PKD1;-0.604219697;6.125761887;-6.259337377;1.91E-08;2.38E-07;9.049274158;216949_s_at
PKD1L1;-0.023238684;2.530274336;-0.944290814;0.347918839;0.413927725;-6.36263141;1563465_at
PKD1L1-AS1;-0.073511386;3.424447414;-1.673666556;0.098177186;0.136861315;-5.429516679;221172_at
PKD1L2;-0.56402582;4.163919471;-6.322516006;1.46E-08;1.93E-07;9.312059326;1554371_at
PKD1P1;0.118442271;10.49112934;1.511016209;0.134800083;0.181125914;-5.680434734;221501_x_at
PKD1P6-NPIPP1;0.200479909;5.703730164;3.222049673;0.001853881;0.003975095;-1.932086875;214682_at
PKD2;0.853241339;8.148382554;5.328074469;9.23E-07;5.33E-06;5.29163036;203688_at
