GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
DNAAF1;-0.107578396;3.439270913;-1.818073739;0.072359859;0.158026838;-5.022385717;7997556
DNAAF10;0.04033797;4.773178747;0.720104353;0.473315683;0.617840046;-6.378364883;8052703
DNAAF11;0.302853383;4.147838022;3.284246798;0.001454765;0.007204942;-1.57578909;8152962
DNAAF2;-0.132907049;3.824108814;-2.660242296;0.009235858;0.031677554;-3.25115376;7978838
DNAAF3;-0.108097578;4.157758059;-2.258451034;0.026319514;0.07212476;-4.170426368;8039362
DNAAF4;0.093328437;3.575702252;1.67153977;0.098068063;0.198725489;-5.268094;7989055
DNAAF5;0.105151537;5.211187159;1.818777831;0.07225138;0.157849635;-5.021158711;8131000
DNAAF6;0.105685012;2.113023185;3.65664273;0.000428555;0.002689553;-0.444906998;8169221
DNAAF8;-0.062352979;3.899265449;-1.221918324;0.22491033;0.367060678;-5.89944864;7993024
DNAAF9;-0.089245447;5.962422965;-1.42028476;0.158959275;0.285616189;-5.644006335;8064637
DNAH1;-0.00236926;4.085450998;-0.049826677;0.960370265;0.97625808;-6.634091966;8080226
DNAH10;0.092404283;2.538265892;1.960885136;0.052965783;0.124527175;-4.764537016;7959681
DNAH11;0.204433727;3.127602483;1.740136696;0.085232819;0.17891395;-5.155470006;8131719
DNAH12;-0.233061994;2.788852551;-3.724378271;0.00034008;0.00223182;-0.229478018;8088322
DNAH14;-0.350080819;3.02764729;-4.684127448;9.85E-06;0.000125433;3.109369957;7910054
DNAH17;0.095294001;2.844040677;1.97396948;0.051433444;0.121775106;-4.74001684;8018902
DNAH2;0.203637775;3.187110028;4.148717863;7.53E-05;0.00066143;1.183633808;8004580
DNAH3;0.194851454;2.797648691;4.403916624;2.91E-05;0.000303473;2.0829017;8000034
DNAH5;0.206193201;3.792977492;1.705582977;0.09151436;0.188709147;-5.212731317;8111019
DNAH6;-0.141448111;3.277216922;-1.718322634;0.089155737;0.185074924;-5.19174461;8043043
DNAH7;-0.27251791;4.008656665;-2.248065468;0.026999719;0.073606187;-4.192430391;8057821
DNAH8;0.018483016;2.264790461;1.036113259;0.302908704;0.453444199;-6.104994985;8119243
DNAH9;-0.104348747;3.082026993;-4.385718242;3.11E-05;0.000320626;2.017618558;8004957
DNAI1;-0.07156494;3.267787118;-1.618397889;0.10905546;0.215358238;-5.352417881;8154892
DNAI2;-0.002700151;3.325141419;-0.099158146;0.921231921;0.953534987;-6.630439603;8009585
DNAI3;0.091937707;2.834907278;1.716009912;0.089580178;0.185728968;-5.195565338;7902660
DNAI4;-0.053254362;4.124028998;-0.633371984;0.528087454;0.663617755;-6.436405544;7916789
DNAI7;-0.107053037;2.861967562;-1.396850116;0.165873144;0.294725871;-5.676100659;7961844
DNAJA1;-0.037958296;6.121064147;-0.497663348;0.619927901;0.74035902;-6.51241052;8154765
DNAJA1P5;0.036680107;1.899325759;0.94346827;0.347952258;0.499305783;-6.195145782;7903401
DNAJA2;0.163947774;7.040504351;3.463880431;0.000815351;0.004501504;-1.041815592;8001185
DNAJA3;0.121027044;5.02281734;2.9050193;0.004614673;0.018307133;-2.628468794;7992973
DNAJA4;0.480413238;5.636744946;3.447591878;0.000860008;0.004700959;-1.091134788;7985147
DNAJB1;0.28684972;6.364438061;1.311094427;0.193141391;0.328955683;-5.789178563;8034837
DNAJB11;-0.020292333;6.73288562;-0.351211054;0.726245979;0.820754523;-6.574066276;8084634
DNAJB12;-0.077793742;4.778592975;-1.574295145;0.118907277;0.229765741;-5.420447366;7934244
DNAJB13;0.135085922;3.426446644;2.353287128;0.02077294;0.06002943;-3.965332711;7942489
DNAJB14;0.043131685;5.414093493;0.714435715;0.476795754;0.620726792;-6.382383038;8101934
DNAJB2;-0.034990963;4.818149737;-0.662630733;0.509250423;0.647358623;-6.417648907;8048523
DNAJB3;0.046012216;3.031847256;1.09832375;0.27497536;0.423486992;-6.039838328;8059832
DNAJB4;-0.489042954;6.405675109;-4.113620403;8.56E-05;0.000730249;1.062759003;7902512
DNAJB5;0.097157673;4.780324835;0.950869865;0.344201882;0.495398776;-6.188247104;8154962
DNAJB6;0.231668554;7.028302599;3.653592579;0.000433013;0.002713405;-0.454539392;8137627
DNAJB7;-0.116499988;2.426218814;-1.364771388;0.175707086;0.307242633;-5.719204186;8076292
DNAJB8;-0.04019296;3.086043833;-1.196624804;0.234576871;0.3785778;-5.929359117;8090464
DNAJB9;-0.55562157;5.466350281;-3.623713669;0.000479078;0.00293332;-0.548582734;8135480
DNAJC1;-0.113310015;6.471621279;-1.777631247;0.078822127;0.168419508;-5.092122527;7932512
DNAJC10;0.070219081;7.861027472;0.98366324;0.327902455;0.47922928;-6.157046841;8046759
DNAJC11;-0.024430915;5.263891088;-0.510525918;0.610925559;0.733557192;-6.50598409;7912112
DNAJC12;-0.741386043;5.213296449;-4.609474612;1.32E-05;0.000158902;2.832085832;7933933
DNAJC13;0.338548104;7.19896099;4.887061572;4.40E-06;6.60E-05;3.876455055;8082688
DNAJC14;0.103671754;5.442977376;1.586667239;0.11607452;0.225790399;-5.401542297;7963935
DNAJC15;0.221846193;5.248015411;2.37362376;0.019728147;0.057621597;-3.920381518;7968872
DNAJC16;-0.079829511;6.271787207;-1.799220072;0.075315436;0.162702104;-5.055077437;7898192
DNAJC17;0.060869185;4.225945614;1.321499497;0.189664522;0.324681279;-5.775825105;7987554
DNAJC18;-0.054305842;4.789259443;-0.995311169;0.322237587;0.47358738;-6.145715636;8114526
DNAJC19;-0.068707914;5.929271552;-0.841875434;0.402075916;0.55223986;-6.284484618;7974190
DNAJC2;0.024870823;5.518068709;0.382843387;0.702733219;0.802976659;-6.562543965;8141898
DNAJC21;-0.100175637;6.403401819;-1.537292693;0.127709183;0.242140838;-5.476152441;8104838
DNAJC22;-0.006913272;3.138340802;-0.11977199;0.904929141;0.943567463;-6.628197046;7955211
DNAJC24;-0.123236668;4.306211955;-1.94946918;0.054334245;0.127102772;-4.785808431;7939093
DNAJC25;-0.065340253;5.527995918;-1.268839084;0.207750851;0.346853166;-5.842362653;8157203
DNAJC27;-0.091881694;4.011963133;-1.626885168;0.107237011;0.212683792;-5.339122645;8050790
DNAJC28;-0.185632096;2.214641994;-3.54833278;0.000616811;0.003608981;-0.783285166;8070097
DNAJC3;-0.321018126;7.475271159;-3.267248924;0.001535082;0.007512507;-1.625170216;7969651
DNAJC30;-0.398649714;5.707714378;-5.219237472;1.13E-06;2.21E-05;5.171433933;8140107
DNAJC4;-0.312208468;4.77318647;-4.330732227;3.83E-05;0.000378573;1.821426587;7940891
DNAJC5;-0.025879572;6.343096464;-0.508765382;0.612154251;0.73426939;-6.506873325;8064208
DNAJC5B;0.258617193;3.230124995;2.873192167;0.005062116;0.019721758;-2.712020094;8146660
DNAJC5G;0.011811401;2.946131862;0.328433321;0.743342442;0.833329987;-6.581749909;8040889
DNAJC6;-0.231096757;3.554508692;-3.143972729;0.002254209;0.010252819;-1.977234877;7902043
DNAJC7;0.072810885;6.405665696;1.637729221;0.104949228;0.209253351;-5.322040232;8015490
DNAJC8;0.113774772;5.961510135;1.843848707;0.068476063;0.151452616;-4.977181111;7914194
DNAJC9;0.200413465;5.216566745;3.354483912;0.001162827;0.005992442;-1.369622563;7934320
DNAL1;0.06023237;3.696154009;1.148238868;0.253894697;0.400159254;-5.984887684;7975616
DNAL4;0.133854194;4.107753399;2.265440855;0.025870233;0.071121583;-4.155566055;8076161
DNALI1;-0.47869444;5.103324391;-4.823757802;5.67E-06;8.07E-05;3.635125188;7900159
DNASE1;-0.62198654;4.296991387;-4.015250772;0.000122313;0.000977048;0.727717468;7992934
DNASE1L1;0.219959978;4.140608749;4.696078177;9.40E-06;0.000121068;3.154008463;8176076
DNASE1L2;-0.111768432;3.312007019;-2.379088066;0.019455489;0.05696932;-3.908245379;7992584
DNASE1L3;-0.308166101;2.858107393;-2.701065904;0.008250342;0.028929811;-3.150514621;8088371
DNASE2;0.093543928;5.256975395;1.616051899;0.109562452;0.216196749;-5.356081285;8034565
DNASE2B;-0.046428073;2.250703915;-1.37032726;0.173972945;0.305078236;-5.711807587;7902623
DND1;-0.193280919;6.396555841;-1.802396437;0.07481059;0.162030678;-5.049591891;8114625
DNER;0.096102051;3.723042997;1.027835642;0.306765272;0.457306943;-6.113385279;8059580
DNHD1;-0.051454478;4.055885985;-0.723661446;0.471139199;0.615805838;-6.375827446;7938133
DNLZ;-0.142745032;4.166115432;-2.710855062;0.00802871;0.028352395;-3.126188843;8165107
DNM1;0.008522962;5.294663149;0.088118707;0.92997694;0.958565563;-6.631466971;8158183
DNM1L;0.335938867;6.901316814;4.047041099;0.000109071;0.000890169;0.835384908;7954752
DNM1P46;-0.08089329;5.034618876;-0.860032273;0.392042841;0.542682015;-6.269251267;7986503
DNM2;0.357482951;6.89856704;6.444392366;5.51E-09;2.92E-07;10.29130682;8025741
DNM3;-0.001513889;3.871995614;-0.022274624;0.982277908;0.989403575;-6.635079217;7907370
DNMBP;-0.03420584;5.566493254;-0.456203533;0.649336059;0.762903599;-6.532014434;7935660
DNMT1;0.228548052;5.38421064;2.93310418;0.004250386;0.017161452;-2.554110265;8033912
DNMT3A;0.063398502;5.135893208;1.37456232;0.172659819;0.303545235;-5.706150052;8050813
DNMT3B;-0.385384178;4.008437931;-3.499295483;0.00072569;0.004103003;-0.933974713;8061746
DNMT3L;-0.012350279;2.948241181;-0.344673446;0.731139233;0.823928469;-6.576324171;8070730
DNPEP;0.07745187;5.323509419;1.760922706;0.08162789;0.17300606;-5.120507378;8059222
DNPH1;-0.05716324;4.99561259;-0.712205754;0.478168658;0.621974459;-6.383955119;8126524
DNTT;0.044760781;2.706249727;1.628455087;0.106903338;0.212167776;-5.336656202;7929574
DNTTIP1;0.740868848;6.003104076;9.211109504;1.19E-14;1.19E-11;22.90808575;8063028
DNTTIP2;-0.033890953;6.24400379;-0.444550976;0.657705134;0.769089822;-6.537218911;7917771
DOC2A;-0.042438548;3.623105817;-1.003862903;0.318120099;0.469519894;-6.137313396;8000757
DOC2B;-0.148839973;4.299643065;-1.529195842;0.129702283;0.244954547;-5.48817432;8019643
DOCK1;0.036453111;6.801003221;0.79541636;0.428451723;0.577327784;-6.322005651;7931293
DOCK10;0.247484431;6.043207388;1.30028595;0.196803236;0.333187463;-5.802942183;8059413
DOCK11;0.356595716;6.500895484;1.669868299;0.098399414;0.199221032;-5.270785247;8169541
DOCK2;0.296863246;5.629852936;1.587093766;0.11597783;0.225664371;-5.400888051;8109843
DOCK3;-0.05789943;3.325128174;-0.772025863;0.442109594;0.589527107;-6.340101634;8080028
DOCK4;0.10696562;6.409757501;0.926207721;0.356800342;0.508088052;-6.211028171;8142345
DOCK5;0.78587121;5.874929856;6.760468948;1.31E-09;9.48E-08;11.6799957;8145365
DOCK6;0.341053194;4.618112592;5.912484123;5.88E-08;2.02E-06;8.01060014;8034151
DOCK7;0.178673698;6.330362176;2.771152637;0.006778959;0.024762973;-2.974712735;7916669
DOCK8;0.199646188;5.775856578;1.322023649;0.189490625;0.324460548;-5.775149743;8153959
DOCK8-AS1;-0.084647785;2.681785858;-2.151404598;0.034106447;0.088433539;-4.392866153;8159838
DOCK9;0.296565911;6.404645093;3.507727769;0.000705758;0.004013895;-0.908175387;7972487
DOHH;-0.166666736;5.351336358;-2.571223915;0.011764449;0.038306776;-3.46605554;8032595
DOK1;0.102010991;3.846554901;2.651344178;0.009464362;0.032315397;-3.272916295;8042917
DOK2;-0.014622712;4.068159901;-0.218623799;0.82743516;0.891647093;-6.611578388;8149638
DOK3;-0.072692172;4.32265937;-1.314060336;0.192145513;0.327839764;-5.785382578;8116086
DOK4;0.530622725;4.789471829;6.442275458;5.56E-09;2.94E-07;10.28208306;8001564
DOK5;0.371547947;4.604165134;2.535527284;0.012942853;0.041318947;-3.550463159;8063458
DOK6;0.201805372;3.55831763;2.634346786;0.009915156;0.033533347;-3.314314539;8021695
DOK7;-0.147369419;4.782493996;-2.720859901;0.007807806;0.027718097;-3.101250095;8093807
DOLK;-0.059085333;4.242549899;-0.96831421;0.33546704;0.487201831;-6.171779152;8164515
DOLPP1;0.093414859;4.342319319;1.469866008;0.145064557;0.266539504;-5.574423711;8158513
DONSON;0.019889769;5.11133601;0.305876332;0.760401007;0.845250942;-6.588852705;8070129
DOP1A;-0.358516672;5.959704244;-5.565176374;2.64E-07;6.76E-06;6.567028934;8120883
DOP1B;0.380479046;4.876036772;3.859287246;0.000212889;0.001520509;0.208113151;8068422
DOT1L;-0.13006203;4.751612116;-1.920252048;0.057973793;0.133581725;-4.839729032;8024391
DPAGT1;-0.041375989;5.054868002;-0.626906482;0.532298182;0.667430343;-6.440437111;7952185
DPCD;0.390652254;5.35381264;4.996692496;2.83E-06;4.63E-05;4.298632122;7929976
DPEP1;-0.917689801;5.292985924;-4.209911203;6.01E-05;0.000549356;1.396031682;7997962
DPEP2;0.006737768;4.993369672;0.090791134;0.927859117;0.957510807;-6.631229375;8002194
DPEP3;0.000632226;3.238956975;0.013741808;0.989066204;0.993194624;-6.635231949;8002181
DPF1;-0.029789149;3.496367439;-0.837746482;0.404379155;0.554620034;-6.287904115;8036460
DPF2;0.094704974;6.09108747;2.34440833;0.021244264;0.061043162;-3.98485096;7941243
DPF3;-0.100550948;3.574206373;-2.53172736;0.013074349;0.041642034;-3.559388328;7979963
DPH1;-0.230355785;4.86018582;-5.445930031;4.39E-07;1.02E-05;6.080907841;8003700
DPH2;0.00010166;3.48200667;0.002233061;0.99822319;0.998808659;-6.635323319;7900911
DPH3;-0.049968295;5.601282181;-0.953871012;0.342688708;0.493888488;-6.185434825;8085660
DPH3P1;0.041073959;3.51869533;1.207390412;0.230426562;0.373780514;-5.91670241;8064003
DPH5;-0.3514472;5.318618472;-4.724502613;8.40E-06;0.000110214;3.260453373;7918034
DPH6;-0.394605457;4.839312505;-3.235096465;0.001698478;0.008127527;-1.718026403;7987369
DPH7;-0.096193267;4.764843085;-1.609217054;0.111050336;0.218216286;-5.366725734;8165610
DPM1;-0.032322485;6.642368782;-0.469210271;0.64004729;0.755878786;-6.526046845;8067017
DPM2;-0.078767949;4.345086093;-1.406177566;0.163094223;0.291008351;-5.663387667;8164336
DPM3;-0.25775032;5.436355194;-3.942456321;0.000158683;0.00120678;0.483400203;7920633
DPP10;-1.205134943;3.687458993;-4.923795912;3.80E-06;5.82E-05;4.017323328;8044700
DPP3;0.384115849;4.714993409;5.723675398;1.34E-07;3.93E-06;7.22088878;7941621
DPP4;0.287737856;5.31255584;1.470667478;0.144847978;0.266192391;-5.57328023;8056222
DPP6;-0.534358593;3.743222047;-4.590682945;1.42E-05;0.000169182;2.762716035;8137485
DPP7;-0.149324947;6.252963641;-2.364083816;0.020212308;0.058750416;-3.941510652;8165438
DPP8;0.022297279;6.002327346;0.405379638;0.686154792;0.790447034;-6.553731223;7989806
DPP9;0.351840833;4.809751943;5.650768354;1.83E-07;5.04E-06;6.919058118;8032871
DPPA2;0.046181805;2.581672342;1.370197191;0.174013394;0.30508883;-5.711981078;8089438
DPPA3;-0.086733805;3.173486665;-1.603276272;0.112356723;0.219966516;-5.375943209;7953665
DPPA3P2;-0.066765788;3.692698859;-0.668128886;0.505751013;0.64455792;-6.414030645;7973962
DPPA4;-0.033923683;2.791362792;-0.896041562;0.372606763;0.523852374;-6.238094757;8089448
DPPA5;-0.064597593;2.618315293;-1.355361511;0.178674021;0.310983092;-5.73166592;8127522
DPRX;0.101293186;2.981025498;1.619842258;0.108744257;0.214920104;-5.350159921;8031013
DPT;-1.120078116;6.637650984;-5.352166469;6.51E-07;1.42E-05;5.702342915;7922130
DPY19L1;0.616916609;5.746726339;5.906100344;6.05E-08;2.06E-06;7.983716052;8138977
DPY19L2;-0.363018269;3.324545838;-3.799334667;0.000262488;0.001805522;0.012266638;7964665
DPY19L2P1;0.006788441;2.688162909;0.094641466;0.924808753;0.95575074;-6.630874578;8138988
DPY19L2P2;-0.121521721;2.927292381;-1.600058592;0.113069423;0.221121879;-5.380922197;8141882
DPY19L2P4;-0.093888735;2.646849191;-2.212046641;0.029479741;0.078708452;-4.268041591;8134026
DPY19L3;-0.062054753;4.395891016;-1.063497455;0.290384675;0.439682382;-6.076770115;8027448
DPY19L4;0.206317727;5.981949203;2.946686292;0.004083895;0.016598333;-2.517938474;8147375
DPY30;0.158648848;6.626539494;2.561852814;0.012064057;0.039101524;-3.488312836;8051387
DPYD;0.120628027;7.23061773;1.316197289;0.191430359;0.326909379;-5.782642436;7917912
DPYS;-0.200680286;3.455862163;-3.080022995;0.002740762;0.011993795;-2.155605762;8152264
DPYSL2;0.151183207;6.696118177;1.144826505;0.255298384;0.40164627;-5.988719837;8145470
DPYSL3;1.112450817;6.399844512;5.104864788;1.82E-06;3.24E-05;4.720294589;8114920
DPYSL4;0.003182749;4.01609234;0.069613597;0.944654737;0.967030755;-6.632917477;7931439
DPYSL5;-0.101536956;2.95863366;-2.727562854;0.00766292;0.027307842;-3.084498377;8040725
DQX1;0.271246241;3.422627702;2.963608114;0.003884886;0.015909913;-2.472680387;8053200
DR1;0.197725022;6.434156246;3.879655574;0.000198177;0.001436395;0.275147532;7903079
DRAM1;0.454230938;5.777011659;4.074617541;9.87E-05;0.000820732;0.929253199;7958019
DRAM2;-0.043961099;7.346838944;-0.782017227;0.436244816;0.584231089;-6.332437022;7918474
DRAP1;0.148925535;6.680711148;2.487284556;0.014703888;0.045678095;-3.662912463;7941460
DRAXIN;-0.133274562;4.99679235;-1.960215295;0.053045262;0.124693728;-4.76578828;7897737
DRC1;0.189186532;2.851462552;3.220347675;0.001778749;0.008447231;-1.760378536;8040672
DRC3;-0.174944898;3.564028662;-2.412518369;0.017859102;0.053162963;-3.833463214;8005289
DRC7;0.014399585;3.382238415;0.35762001;0.721460014;0.817379843;-6.571811748;7996117
DRD1;0.249619612;3.013013733;3.087434096;0.002679751;0.011773207;-2.135085518;8115875
DRD2;-0.014513526;3.993230173;-0.379723564;0.705039857;0.804466054;-6.563724387;7951703
DRD3;-0.042289051;2.843961357;-1.368212007;0.174631636;0.305838431;-5.714627045;8089679
DRD4;-0.101445932;4.506712317;-1.337366056;0.184453261;0.318305911;-5.755267264;7937433
DRD5;-0.140021632;5.244110002;-2.223135201;0.028695836;0.077064901;-4.2448807;8094156
DRD5P2;-0.115447606;2.953266928;-3.185598587;0.001982099;0.009236679;-1.859556815;8053725
DRG1;-0.116674154;5.55016588;-1.856193461;0.066678549;0.148495182;-4.955321875;8072488
DRG2;-0.050205138;5.52083328;-1.013384972;0.313576823;0.4648105;-6.127875106;8005313
DRGX;0.036993888;3.727830024;0.796409105;0.427877626;0.57670289;-6.321225837;7933501
DRICH1;-0.238540773;2.846323774;-3.693115715;0.000378508;0.002435292;-0.329267043;8074916
DROSHA;0.087870614;5.899440898;1.376300481;0.172123069;0.302712208;-5.703823234;8111286
DRP2;0.275086019;3.22769121;4.526120406;1.82E-05;0.000207584;2.52571643;8168817
DSC1;0.038308096;2.578871851;1.272694487;0.206385002;0.345278665;-5.837579713;8022728
DSC2;0.538559753;6.883346277;3.37494499;0.001088741;0.005673439;-1.308926775;8022711
DSC3;0.701295741;3.174707423;3.125516069;0.002385666;0.010724355;-2.029016782;8022692
DSCAM;-0.172320838;3.313274172;-3.457097758;0.000833674;0.004579893;-1.062374002;8070421
DSCAML1;-0.152023588;3.819153185;-4.245013116;5.28E-05;0.00049309;1.518802814;7951928
DSCC1;0.211753979;3.400372824;2.526682686;0.013250776;0.042087869;-3.571219239;8152582
DSCR10;0.025125822;2.392892302;0.81052737;0.419762528;0.56884591;-6.310031979;8068578
DSCR4;0.034690258;2.61538791;0.83106501;0.408123214;0.557989375;-6.293402485;8070286
DSCR8;0.11951229;2.656705075;3.15844073;0.002155911;0.009904362;-1.936473168;8068570
DSCR9;-0.151819563;2.365061081;-4.400180301;2.95E-05;0.000306918;2.069484241;8068543
DSE;0.414851596;6.264737177;3.400600565;0.00100211;0.005300461;-1.232419681;8121588
DSEL;-0.2852085;4.755209302;-2.505833296;0.014002846;0.043913819;-3.619898855;8023727
DSG1;0.053879694;2.437182484;1.965731105;0.052393797;0.123494164;-4.755473055;8020724
DSG2;1.030659773;6.781234191;4.753311704;7.50E-06;0.000100503;3.368729008;8020779
DSG3;1.041576384;3.600960025;4.188274255;6.51E-05;0.000585235;1.320693375;8020762
DSG4;-0.042455493;2.679794459;-1.466525716;0.145969912;0.267742893;-5.57918301;8020740
DSN1;0.318991325;4.610160282;4.687643234;9.71E-06;0.000124206;3.122495067;8066074
DSP;-0.162653379;6.78310233;-0.763147551;0.447359311;0.594221426;-6.346830794;8116780
DSPP;-0.011978635;1.973894262;-0.464850639;0.643154434;0.757969683;-6.528065677;8096265
DST;0.266341806;7.492806966;2.604317769;0.010759326;0.035797047;-3.386895092;8127234
DSTN;-0.126040738;7.375804158;-1.552542471;0.124021164;0.237009306;-5.453346781;8061114
DSTNP2;0.433554663;5.234397138;5.455504474;4.21E-07;9.93E-06;6.119748546;7953518
DSTYK;0.004286947;4.710838312;0.097230352;0.922758379;0.95443057;-6.630627737;7923731
DTD1;0.015903349;5.802845824;0.274821603;0.784079437;0.862308162;-6.59780643;8061211
DTD2;-0.200203884;4.698077935;-2.803014309;0.006192889;0.023086586;-2.893540325;7978527
DTHD1;0.101635941;3.377454252;0.559678873;0.577080509;0.705383064;-6.479925136;8094533
DTL;0.730106785;3.433815595;5.797175001;9.72E-08;3.03E-06;7.52695409;7909568
DTNA;-1.004335515;4.564369991;-7.277834565;1.19E-10;1.43E-08;13.99561856;8020847
DTNB;-0.088220396;5.097535115;-1.554309636;0.12359931;0.23647614;-5.45069024;8050846
DTNBP1;-0.010842274;6.047204359;-0.226487888;0.821332532;0.887336816;-6.609839732;8124022
DTWD1;-0.328852738;4.650749523;-3.412031608;0.000965638;0.005148108;-1.1981878;7983638
DTWD2;-0.330948099;5.226796023;-3.874380157;0.000201891;0.001459654;0.257761512;8113691
DTX1;-0.1002081;4.125191145;-1.535487351;0.12815147;0.24275622;-5.478838157;7958931
DTX2;0.170949704;3.976059662;2.27566798;0.025225019;0.069646157;-4.133749569;8133736
DTX3;-0.080677306;4.946594054;-1.386369409;0.169038695;0.29861572;-5.690288867;7956539
DTX3L;0.354542802;5.885139363;5.486737313;3.69E-07;9.00E-06;6.246684637;8082075
DTX4;0.485584906;5.225604215;5.903099706;6.13E-08;2.08E-06;7.971083747;7940160
DTYMK;0.242804446;3.652297091;4.452929586;2.41E-05;0.000260774;2.259583304;8060286
DUOX1;0.342706698;3.295689628;4.981052872;3.01E-06;4.85E-05;4.238082791;7983413
DUOX2;1.002060721;5.143504936;3.155743029;0.002173931;0.009963364;-1.944084922;7988350
DUOXA1;0.240826179;4.506008041;4.718490581;8.60E-06;0.000112195;3.237907277;7988380
DUOXA2;0.507465659;4.592165191;2.244259235;0.027252845;0.07410402;-4.200472039;7983405
DUS1L;-0.200275968;5.585260067;-2.915731819;0.004472458;0.017853344;-2.600175573;8019376
DUS2;0.298699611;4.488352722;4.466420491;2.29E-05;0.000250009;2.308432906;7996725
DUS3L;-0.062933265;4.051968073;-1.292133384;0.199599288;0.336815049;-5.813251166;8033025
DUS4L;0.146026526;3.826853833;2.519578026;0.013502874;0.042663288;-3.587846623;8135410
DUSP1;-0.465177696;8.518782702;-2.703589835;0.008192673;0.028787034;-3.144249862;8115831
DUSP10;0.711570631;5.131492218;5.240456775;1.04E-06;2.06E-05;5.255715873;7924450
DUSP11;0.212652695;7.319225815;4.696962538;9.37E-06;0.00012081;3.157314453;8053046
DUSP12;0.118879614;4.691722545;2.055949753;0.042666592;0.105160235;-4.582996389;7906810
DUSP13B;-0.027503409;3.984407217;-0.630679714;0.529838726;0.665126502;-6.438089292;7934533
DUSP14;-0.184257535;4.76138915;-2.13727413;0.035271098;0.090671533;-4.421503361;8006736
DUSP15;-0.183911921;3.799401615;-3.367268098;0.001116002;0.005791452;-1.331732981;8065580
DUSP16;-0.291549811;6.286544724;-3.880370577;0.000197678;0.001433937;0.277505235;7961371
DUSP18;0.267636705;3.871672339;3.734424614;0.00032854;0.002172855;-0.197280139;8075423
DUSP19;-0.031225238;2.849086381;-0.492667831;0.623439975;0.743354065;-6.514862429;8046792
DUSP2;-0.1605131;4.767135049;-1.903304612;0.060177808;0.137486004;-4.870662315;8053882
DUSP21;0.215232909;2.676804144;3.407804106;0.000978978;0.00520814;-1.21085794;8166950
DUSP22;-0.134357257;5.651573507;-2.452023279;0.016123818;0.049059707;-3.743914083;8116548
DUSP23;-0.118185051;6.377417433;-1.502478306;0.136453553;0.254376703;-5.527415818;7906469
DUSP26;-0.269773031;3.16304535;-3.205727264;0.001861809;0.008781012;-1.802210941;8150197
DUSP28;-0.121589991;4.11591096;-3.616043614;0.000491632;0.002996181;-0.572631764;8049684
DUSP29;-0.010264516;3.305375952;-0.186874826;0.852176889;0.90813134;-6.617973605;7934527
DUSP3;0.03236897;5.537980594;0.81786535;0.415581269;0.565036295;-6.304137417;8015835
DUSP4;0.028642614;4.179152213;0.218128608;0.827819793;0.891851956;-6.611685815;8150076
DUSP5;-0.119417209;5.44169704;-1.653999952;0.101590625;0.204116661;-5.296208941;7930413
DUSP5P1;0.51095241;2.854029025;5.196768936;1.24E-06;2.39E-05;5.082386882;7910381
DUSP6;0.291753295;5.701980422;3.248929436;0.001626281;0.007858908;-1.678165422;7965335
DUSP7;0.227591215;6.408989606;3.369200399;0.00110908;0.005761748;-1.325996357;8087833
DUSP8;-0.375435069;4.909821401;-3.24958616;0.001622926;0.007846635;-1.676269681;7945641
DUSP9;-0.149640162;5.05467881;-1.798634463;0.075408819;0.162851116;-5.056087794;8170695
DUT;0.079020525;5.18558621;1.279028926;0.204155321;0.34244146;-5.829690952;7983594
DUX4;-0.317313789;5.613661525;-3.450533253;0.000851777;0.004666025;-1.082241885;8098725
DUXA;-0.062357223;2.187348291;-1.60328461;0.112354881;0.219966516;-5.375930295;8039635
DUXAP9;0.230088453;3.768522062;3.145620106;0.002242809;0.010214175;-1.972601151;7973002
DVL1;0.023022052;5.727451881;0.342580465;0.732708148;0.825055709;-6.577038084;7911506
DVL2;-0.033840862;5.064979184;-0.871662;0.38569836;0.536539442;-6.259326131;8012079
DVL3;0.025966112;5.787126607;0.514854001;0.607909693;0.73117844;-6.503785026;8084323
DXO;-0.216617575;4.186730533;-4.520089159;1.86E-05;0.000211296;2.503683132;8178699
DYDC1;-0.020555547;2.580197488;-0.796773841;0.427666816;0.576499501;-6.320939091;7934767
DYDC2;-0.030778609;3.108297227;-0.803410234;0.423841867;0.572653664;-6.315699128;7928685
DYM;-0.498982681;7.094856775;-5.269129343;9.21E-07;1.86E-05;5.369886094;8023228
DYNAP;0.05326227;2.833546401;1.03900514;0.301569126;0.451813747;-6.102048254;8021297
DYNC1H1;0.243474467;7.875406611;3.353263021;0.001167394;0.006011685;-1.373235184;7976876
DYNC1I1;-0.102259307;4.092010748;-0.933097221;0.353251512;0.504377956;-6.204723241;8134384
DYNC1I2;0.224294142;5.135268006;3.109225425;0.002507589;0.011151776;-2.074518583;8046340
DYNC1LI1;0.086951238;5.871486794;1.256573264;0.212140566;0.351970459;-5.857486278;8086008
DYNC1LI2;0.155016827;7.593646898;3.683177825;0.000391565;0.002498691;-0.360859362;8001841
DYNC2H1;0.372090294;5.669006879;3.281214734;0.001468797;0.007258251;-1.584612363;7943498
DYNC2I1;0.200481444;5.537996315;3.242271727;0.001660663;0.00799284;-1.697366955;8137639
DYNC2I2;-0.025866091;4.736767694;-0.4780173;0.633790035;0.751289638;-6.521911337;8164440
DYNC2LI1;-0.008916615;4.530229752;-0.145799723;0.88440361;0.930110499;-6.624762501;8041676
